R,a.u.   0,   0,   0,   0,     0,   0,   2,   2,     0,   0,   4,   4,     1,   0,   0,   1,     1,   0,   2,   1,     1,   0,   2,   3,     1,   0,   4,   3,     1,   0,   4,   5,     1,   0,   6,   7,     2,   0,   0,   2,     2,   0,   2,   0,     2,   0,   2,   2,     2,   0,   2,   4,     2,   0,   4,   6,     2,   2,   0,   2,     2,   2,   2,   0,     2,   2,   2,   1,     2,   2,   2,   2,     2,   2,   2,   3,     2,   2,   2,   4,     2,   2,   4,   6,     2,   2,   6,   8,     3,   0,   0,   3,     3,   0,   2,   1,     3,   0,   2,   3,     3,   0,   2,   5,     3,   0,   4,   7,     3,   2,   0,   3,     3,   2,   2,   1,     3,   2,   2,   3,     3,   2,   2,   4,     3,   2,   2,   5,     3,   2,   4,   7,     3,   2,   6,   9,     4,   0,   0,   4,     4,   0,   2,   4,     4,   0,   2,   6,     4,   0,   4,   8,     4,   2,   0,   4,     4,   2,   2,   2,     4,   2,   2,   4,     4,   2,   2,   6,     4,   2,   4,   8,     4,   4,   0,   4,     4,   4,   2,   2,     4,   4,   2,   4,     4,   4,   2,   5,     4,   4,   2,   6,     4,   4,   4,   8,     5,   0,   0,   5,     5,   0,   2,   7,     5,   2,   0,   5,     5,   2,   2,   7,     5,   4,   0,   5,     5,   4,   2,   5,     5,   4,   2,   7,     5,   4,   4,   9,     6,   0,   0,   6,     6,   0,   2,   8,     6,   0,   4,  10,     6,   2,   0,   6,     6,   2,   2,   8,     6,   2,   4,  10,     6,   4,   0,   6,     6,   4,   2,   8,     6,   4,   4,  10,     6,   6,   0,   6,     6,   6,   2,   8,     6,   6,   4,  10,     7,   0,   0,   7,     7,   0,   2,   9,     7,   2,   0,   7,     7,   2,   2,   9,     7,   2,   4,  11,     7,   4,   0,   7,     7,   4,   2,   9,     7,   6,   0,   7,     7,   6,   2,   9,     7,   6,   4,  11,     8,   6,   0,   8,     8,   6,   2,  10,     9,   4,   2,  11,     9,   6,   2,  11,   
10.734 -0.594784502358E+02   -0.273190880736E+01    0.337826347876E-02   -0.730769065014E+01   -0.217555146264E+00    0.126728909694E+03    0.212786779120E-02    0.149704273689E+01    0.336018846602E-01   -0.503049157089E+01   -0.175641797172E+00   -0.611276442371E-01   -0.513027549451E+01   -0.858202678917E-01   -0.248833266212E+01    0.444915021043E-01   -0.135960859307E+00   -0.140215080630E+00   -0.183244879264E+00    0.540250024084E+02    0.974593065455E+00    0.266242341208E-01    0.213653749823E+01   -0.130466843508E-01    0.595652854129E-01   -0.970482882582E+01   -0.250966329959E+00   -0.410018741476E+01   -0.281748441599E-01   -0.119464813697E+00   -0.209085252282E-01    0.122330306829E+02    0.355158570778E+00    0.745871490185E-02    0.984567527509E+00   -0.822546378561E-02   -0.243437418933E+01   -0.851267167507E-01   -0.101220016433E+01   -0.279990910838E-01    0.507617615277E-02    0.209728932532E+01    0.905328557455E-01   -0.622167294664E+00    0.290076927139E-01   -0.328498928237E-01    0.179828742610E-02    0.222281572398E+01    0.888823247230E-01    0.537881748739E-01   -0.116498720723E+00   -0.246256867122E-01   -0.885962659307E-01   -0.242676536226E+00   -0.416662104766E-01    0.888756627021E+00    0.395864286913E-01   -0.624150228631E-01    0.724300853995E-01   -0.101333572725E-01    0.101560830422E-01   -0.146990314083E+00    0.160738224974E-01   -0.611784572972E-01    0.205541150139E+00    0.285412368391E-01   -0.208661239693E-01    0.102831672817E+00    0.676886279951E-02   -0.188081962762E-01   -0.826794753119E-03    0.176943661935E-01   -0.210119530937E-02   -0.643603388805E-03   -0.141891776742E-01   -0.711207145514E-02    0.325228697623E-02    0.594011734614E-01    0.582545985332E-02    0.331617717646E-02    0.167828072216E-01   -0.498756880434E-02    0.335454568810E-03   
10.869 -0.548530334434E+02   -0.252967564647E+01    0.372992604122E-02   -0.662454566704E+01   -0.171509635644E+00    0.120548715918E+03    0.288496238830E-02    0.138915436419E+01    0.287809157869E-01   -0.468163462997E+01   -0.156161528273E+00   -0.657953047406E-01   -0.478826193371E+01   -0.774879770601E-01   -0.224354202178E+01    0.301733277303E-01   -0.123330200895E+00   -0.116307759945E+00   -0.169808229683E+00    0.507569704664E+02    0.890924653606E+00    0.231161511004E-01    0.191833631089E+01   -0.812412016208E-02    0.508533849333E-01   -0.900425567607E+01   -0.225406358265E+00   -0.370800777231E+01   -0.315939810071E-01   -0.102665111423E+00   -0.196104090297E-01    0.113531697944E+02    0.320575138103E+00    0.617455038151E-02    0.885159771059E+00   -0.116261810411E-01   -0.223255683403E+01   -0.766968465652E-01   -0.908930583939E+00   -0.296584830172E-01    0.844800978848E-02    0.192423626111E+01    0.819337493420E-01   -0.567198692973E+00    0.244829154083E-01   -0.262759634791E-01    0.193423987552E-02    0.203331173731E+01    0.791890839800E-01    0.489076959613E-01   -0.103325304978E+00   -0.217839692846E-01   -0.806265149131E-01   -0.221659548185E+00   -0.356026763988E-01    0.799900500213E+00    0.336302021271E-01   -0.579816109816E-01    0.642380359772E-01   -0.100512570474E-01    0.779574310418E-02   -0.133173322840E+00    0.164790505546E-01   -0.549902219985E-01    0.184270557433E+00    0.258960377152E-01   -0.229100374912E-01    0.887544636231E-01    0.591292689048E-02   -0.128378814966E-01    0.175026853691E-02    0.120402700884E-01   -0.367918163294E-02   -0.393535604547E-03   -0.942004598198E-02   -0.448387781263E-02   -0.193414090129E-03    0.511504557213E-01    0.537395451432E-02    0.226069712589E-02    0.147704481822E-01   -0.404206088755E-02   -0.687295984020E-04   
11.005 -0.506372053417E+02   -0.234411861575E+01    0.377088218138E-02   -0.601226498491E+01   -0.134465774404E+00    0.114738753289E+03    0.385087255514E-02    0.128999532103E+01    0.249681086782E-01   -0.436027660663E+01   -0.138802435405E+00   -0.694469966593E-01   -0.447329011411E+01   -0.700117932122E-01   -0.202837118425E+01    0.193553293438E-01   -0.112019363287E+00   -0.972927069590E-01   -0.157348103974E+00    0.477216852467E+02    0.815126350392E+00    0.202856554693E-01    0.172508627430E+01   -0.466827635857E-02    0.441614321711E-01   -0.836409162477E+01   -0.202367699626E+00   -0.335882063174E+01   -0.332850907429E-01   -0.893709680450E-01   -0.183584977987E-01    0.105492146807E+02    0.289594784315E+00    0.534668504670E-02    0.794922792285E+00   -0.137206637017E-01   -0.205130310342E+01   -0.693283161740E-01   -0.815517960483E+00   -0.303710621294E-01    0.104240525913E-01    0.176887754741E+01    0.744306155473E-01   -0.516998759023E+00    0.204588139892E-01   -0.206963837591E-01    0.201546575870E-02    0.186261980274E+01    0.706049537713E-01    0.439889146805E-01   -0.919214800642E-01   -0.190438652154E-01   -0.733731311029E-01   -0.202083228855E+00   -0.303092322484E-01    0.721148840774E+00    0.285153514087E-01   -0.541183875171E-01    0.569547571741E-01   -0.979128326228E-02    0.599035406970E-02   -0.120808161314E+00    0.165378821486E-01   -0.498174898598E-01    0.165307468676E+00    0.235765944062E-01   -0.243098788432E-01    0.763646355218E-01    0.512282520634E-02   -0.800584522377E-02    0.404198943600E-02    0.745502478265E-02   -0.516302657051E-02   -0.230704801095E-03   -0.551627880685E-02   -0.209921347581E-02   -0.320637272766E-02    0.436529253024E-01    0.489838245998E-02    0.125425064669E-02    0.128564328575E-01   -0.320801720759E-02   -0.392192855403E-03   
11.141 -0.467826336142E+02   -0.217344566346E+01    0.363989997071E-02   -0.546414092454E+01   -0.104263546703E+00    0.109268201907E+03    0.484058251349E-02    0.119858229135E+01    0.218454604907E-01   -0.406397271962E+01   -0.123668437978E+00   -0.718399707107E-01   -0.418278793662E+01   -0.634110001679E-01   -0.183814374610E+01    0.112332538990E-01   -0.101828463493E+00   -0.819357052058E-01   -0.145802577884E+00    0.448953706599E+02    0.746112431356E+00    0.179487282510E-01    0.155269876153E+01   -0.244707152518E-02    0.389919293754E-01   -0.777605497106E+01   -0.181514951855E+00   -0.304770294644E+01   -0.336317542020E-01   -0.786787545340E-01   -0.171989707050E-01    0.981052294285E+01    0.261644819326E+00    0.482934703121E-02    0.713689817407E+00   -0.148423125586E-01   -0.188705000903E+01   -0.628193803625E-01   -0.731666329580E+00   -0.302484253133E-01    0.113599858631E-01    0.162798580617E+01    0.678167599716E-01   -0.470781765408E+00    0.171305178751E-01   -0.161505976558E-01    0.206394307486E-02    0.170805713074E+01    0.629746859147E-01    0.391096315778E-01   -0.820738686029E-01   -0.165382248382E-01   -0.667484164969E-01   -0.183435996195E+00   -0.260270954113E-01    0.651171622579E+00    0.241233086067E-01   -0.504775930518E-01    0.504983667253E-01   -0.940060677296E-02    0.437526644976E-02   -0.109755517479E+00    0.163081275628E-01   -0.451349418032E-01    0.148483999697E+00    0.215619093313E-01   -0.247915478425E-01    0.657782655755E-01    0.445809633960E-02   -0.430234747406E-02    0.580097252378E-02    0.395711738205E-02   -0.633349236629E-02   -0.129473733982E-03   -0.253463789681E-02   -0.174309965063E-03   -0.540316662838E-02    0.371365656479E-01    0.444164246874E-02    0.432987746461E-03    0.111267103397E-01   -0.252381380305E-02   -0.600778102712E-03   
11.276 -0.432597460261E+02   -0.201677087711E+01    0.338742546027E-02   -0.497656615164E+01   -0.798918655651E-01    0.104115632220E+03    0.580539673239E-02    0.111433326621E+01    0.192883641944E-01   -0.379057639112E+01   -0.110585071757E+00   -0.730582241218E-01   -0.391490998763E+01   -0.576159139397E-01   -0.167130325510E+01    0.536907671213E-02   -0.926531059427E-01   -0.696569068581E-01   -0.135113782886E+00    0.422625945286E+02    0.683312977754E+00    0.160220054144E-01    0.139946768125E+01   -0.126300809873E-02    0.350833464607E-01   -0.723569510429E+01   -0.162678004200E+00   -0.277255827351E+01   -0.328854234381E-01   -0.701464229314E-01   -0.161286647222E-01    0.913147413639E+01    0.236456183824E+00    0.455022801828E-02    0.640890886387E+00   -0.151725079859E-01   -0.173805918938E+01   -0.570753849097E-01   -0.656719978653E+00   -0.294281623495E-01    0.114664171715E-01    0.150006265514E+01    0.619816348413E-01   -0.428252619088E+00    0.144620931402E-01   -0.125413425408E-01    0.208814358467E-02    0.156812065028E+01    0.562091956423E-01    0.343297742595E-01   -0.736175029905E-01   -0.142762118984E-01   -0.607025764905E-01   -0.165689513132E+00   -0.226784749111E-01    0.589086342413E+00    0.203673320605E-01   -0.470119938060E-01    0.447944368903E-01   -0.891421750667E-02    0.288059916519E-02   -0.998978383413E-01    0.158517485537E-01   -0.408307681946E-01    0.133607738428E+00    0.198203311466E-01   -0.244399148968E-01    0.568529886254E-01    0.391367072617E-02   -0.160193719443E-02    0.704125035667E-02    0.142805987714E-02   -0.718190867403E-02   -0.770312327138E-04   -0.381684315385E-03    0.130024815574E-02   -0.681701631206E-02    0.315632841291E-01    0.401125027530E-02   -0.197209725846E-03    0.958691052192E-02   -0.198013449623E-02   -0.704335523948E-03   
11.412 -0.400435134220E+02   -0.187329737048E+01    0.304414794201E-02   -0.454736185827E+01   -0.605966479917E-01    0.992614247951E+02    0.672711316678E-02    0.103675600511E+01    0.172154734826E-01   -0.353787983080E+01   -0.993156008496E-01   -0.732588440698E-01   -0.366797340580E+01   -0.525369493249E-01   -0.152732178455E+01    0.140669474805E-02   -0.844102546585E-01   -0.600228398569E-01   -0.125224757683E+00    0.398094604947E+02    0.626273451459E+00    0.144446384407E-01    0.126438835447E+01   -0.926324580380E-03    0.322269369658E-01   -0.673941839065E+01   -0.145723719964E+00   -0.253258385867E+01   -0.312679946084E-01   -0.634351763810E-01   -0.151333794642E-01    0.850757117841E+01    0.213827737687E+00    0.445345275785E-02    0.575865850423E+00   -0.148586249000E-01   -0.160300043391E+01   -0.520256307867E-01   -0.589942723030E+00   -0.280536773701E-01    0.109215025300E-01    0.138399647122E+01    0.568361994260E-01   -0.389225977065E+00    0.123659192828E-01   -0.974077587221E-02    0.209351783732E-02    0.144157118166E+01    0.502341982847E-01    0.297052723328E-01   -0.663982444093E-01   -0.122393226795E-01   -0.551942950932E-01   -0.148923539696E+00   -0.201142207684E-01    0.534110603491E+00    0.171677993299E-01   -0.437415806017E-01    0.397702074317E-01   -0.836438063793E-02    0.150240790353E-02   -0.911224381831E-01    0.152316355213E-01   -0.368856573572E-01    0.120480786157E+00    0.183178253669E-01   -0.234201485705E-01    0.493886285535E-01    0.347002659878E-02    0.246720085583E-03    0.783533433394E-02   -0.281275714937E-03   -0.774670698641E-02   -0.634351921996E-04    0.106961927577E-02    0.238435130661E-02   -0.757434116248E-02    0.268354695420E-01    0.360680677879E-02   -0.659599615026E-03    0.822469668976E-02   -0.155699483412E-02   -0.722559295035E-03   
11.548 -0.371091137582E+02   -0.174130278663E+01    0.264075670789E-02   -0.416705060283E+01   -0.456238109861E-01    0.946886213772E+02    0.758752977158E-02    0.965358267539E+00    0.155454420485E-01   -0.330477984129E+01   -0.896232893648E-01   -0.725989177318E-01   -0.344029532981E+01   -0.480845211209E-01   -0.140173906052E+01   -0.100999502843E-02   -0.770168736614E-01   -0.526000321431E-01   -0.116078540978E+00    0.375249037021E+02    0.574539314343E+00    0.131557788109E-01    0.114506821911E+01   -0.124725947129E-02    0.302139544296E-01   -0.628363119635E+01   -0.130518962450E+00   -0.232182977120E+01   -0.290013638703E-01   -0.582062180269E-01   -0.141989145450E-01    0.793431698591E+01    0.193558340793E+00    0.448314599980E-02    0.517954560711E+00   -0.140480382172E-01   -0.148054353206E+01   -0.475994189645E-01   -0.530598378035E+00   -0.262683745067E-01    0.990339795236E-02    0.127867563134E+01    0.522914129955E-01   -0.353516496338E+00    0.107543758015E-01   -0.762105510797E-02    0.208551638202E-02    0.132716954516E+01    0.449754091726E-01    0.252920554051E-01   -0.602619540417E-01   -0.104090534652E-01   -0.501822563144E-01   -0.133217835919E+00   -0.181851830035E-01    0.485462009030E+00    0.144450879746E-01   -0.406863442607E-01    0.353529181118E-01   -0.778336134123E-02    0.236748352304E-03   -0.833166312884E-01    0.145106788658E-01   -0.332802976140E-01    0.108905244168E+00    0.170203575070E-01   -0.218974174284E-01    0.431850092421E-01    0.310764219016E-02    0.139495883641E-02    0.825573585486E-02   -0.132001737703E-02   -0.806631879613E-02   -0.787435073496E-04    0.194631021499E-02    0.313788990757E-02   -0.780156056339E-02    0.228555106821E-01    0.322791287835E-02   -0.977439765869E-03    0.702773212887E-02   -0.123441036372E-02   -0.675143591903E-03   
11.683 -0.344306631702E+02   -0.161911297120E+01    0.220794104990E-02   -0.382123702520E+01   -0.342192715511E-01    0.903821239202E+02    0.836844450174E-02    0.899647812997E+00    0.141969235854E-01   -0.309097049934E+01   -0.812714014101E-01   -0.712355322848E-01   -0.323019289833E+01   -0.441690441248E-01   -0.128766002851E+01   -0.223709565249E-02   -0.703899269723E-01   -0.469550116575E-01   -0.107618171472E+00    0.353999112420E+02    0.527656028281E+00    0.120945780060E-01    0.103808696804E+01   -0.203605127263E-02    0.288356523907E-01   -0.586473988756E+01   -0.116930594961E+00   -0.213041267792E+01   -0.263074273808E-01   -0.541207510130E-01   -0.133110695785E-01    0.740721447593E+01    0.175446853019E+00    0.458343249405E-02    0.466496868452E+00   -0.128881228537E-01   -0.136935827330E+01   -0.437260504141E-01   -0.477950758996E+00   -0.242156578914E-01    0.859025945218E-02    0.118298851240E+01    0.482582348194E-01   -0.320938833908E+00    0.953984219449E-02   -0.605433770609E-02    0.206958976795E-02    0.122367656107E+01    0.403585436367E-01    0.211460530835E-01   -0.550544930701E-01   -0.876690053896E-02   -0.456251441637E-01   -0.118652161829E+00   -0.167422116369E-01    0.442358162245E+00    0.121195755545E-01   -0.378662756051E-01    0.314698086931E-01   -0.720342479105E-02   -0.920323800943E-03   -0.763677319406E-01    0.137517689872E-01   -0.299953772881E-01    0.986832137479E-01    0.158938930818E-01   -0.200368900350E-01    0.380419545733E-01    0.280699573304E-02    0.199411352851E-02    0.837496631871E-02   -0.183729309199E-02   -0.817917559587E-02   -0.113014073074E-03    0.237542584063E-02    0.362075437862E-02   -0.762509389855E-02    0.195257963453E-01    0.287416947311E-02   -0.117398802317E-02    0.598368012493E-02   -0.992396632050E-03   -0.581782590477E-03   
11.819 -0.319817731080E+02   -0.150618519842E+01    0.177639025998E-02   -0.350323372588E+01   -0.256289466893E-01    0.863240312026E+02    0.905165531219E-02    0.839132400976E+00    0.130885717865E-01   -0.289498985372E+01   -0.740232010936E-01   -0.693257749061E-01   -0.303598325006E+01   -0.407009331341E-01   -0.118239516127E+01   -0.263071015931E-02   -0.644463786126E-01   -0.426543063411E-01   -0.997866878681E-01    0.334225078026E+02    0.485169055144E+00    0.112001875073E-01    0.941469635543E+00   -0.310293848554E-02    0.278832843878E-01   -0.547915083048E+01   -0.104825480799E+00   -0.195377767922E+01   -0.234080812974E-01   -0.508399784832E-01   -0.124556441788E-01    0.692176656550E+01    0.159292134242E+00    0.469843699052E-02    0.420832624842E+00   -0.115262537260E-01   -0.126811444706E+01   -0.403348261067E-01   -0.431263681239E+00   -0.220389316558E-01    0.716024304308E-02    0.109582349133E+01    0.446476241675E-01   -0.291307646773E+00    0.863469796021E-02   -0.491278112459E-02    0.205118854432E-02    0.112985304970E+01    0.363093170076E-01    0.173231949753E-01   -0.506217226769E-01   -0.729436018442E-02   -0.414816426506E-01   -0.105306277458E+00   -0.156361566890E-01    0.404016666352E+00    0.101116396291E-01   -0.353013654569E-01    0.280481189381E-01   -0.665683616190E-02   -0.197275286868E-02   -0.701630544234E-01    0.130177962855E-01   -0.270115847027E-01    0.896167961827E-01    0.149043976061E-01   -0.180037349550E-01    0.337592884291E-01    0.254856546015E-02    0.219551863232E-02    0.826553712476E-02   -0.198223084267E-02   -0.812370887832E-02   -0.156304784282E-03    0.248400349104E-02    0.389283513978E-02   -0.717136055174E-02    0.167487153272E-01    0.254517746220E-02   -0.127250223172E-02    0.508020396358E-02   -0.810969186098E-03   -0.462170466685E-03   
11.955 -0.297369346319E+02   -0.140221675404E+01    0.137679363010E-02   -0.321295948874E+01   -0.190987534037E-01    0.824939719548E+02    0.961896015785E-02    0.783319790972E+00    0.121390403453E-01   -0.271432870358E+01   -0.676419525231E-01   -0.670267327728E-01   -0.285598352365E+01   -0.375906029461E-01   -0.108662358269E+01   -0.254694158409E-02   -0.591031926032E-01   -0.392644441347E-01   -0.925271288675E-01    0.315780260321E+02    0.446623856807E+00    0.104117587956E-01    0.854579979996E+00   -0.425815961118E-02    0.271481039599E-01   -0.512327039130E+01   -0.940704832667E-01   -0.179244244436E+01   -0.205252217772E-01   -0.480251035815E-01   -0.116184379599E-01    0.647347617165E+01    0.144893044342E+00    0.477228423910E-02    0.380301681081E+00   -0.101098057503E-01   -0.117548184280E+01   -0.373550470133E-01   -0.389800960090E+00   -0.198815999320E-01    0.579150473870E-02    0.101606894503E+01    0.413705403094E-01   -0.264437591935E+00    0.795132259701E-02   -0.406854282147E-02    0.203576326031E-02    0.104445983134E+01    0.327534446160E-01    0.138794106877E-01   -0.468095040444E-01   -0.597292868516E-02   -0.377104357845E-01   -0.932599428355E-01   -0.147178681803E-01    0.369655124565E+00    0.834165775842E-02   -0.330116046379E-01    0.250150886093E-01   -0.617586062828E-02   -0.292448316337E-02   -0.645899130203E-01    0.123716511607E-01   -0.243096081808E-01    0.815080927584E-01    0.140178365947E-01   -0.159631207531E-01    0.301368346919E-01    0.231282960421E-02    0.215050861828E-02    0.799995967228E-02   -0.190395861192E-02   -0.793835013615E-02   -0.198673535885E-03    0.239908050456E-02    0.401402261106E-02   -0.656677990670E-02    0.144266564236E-01    0.224053774475E-02   -0.129624023631E-02    0.430496693048E-02   -0.670143572871E-03   -0.336001396453E-03   
12.090 -0.276717877499E+02   -0.130646437565E+01    0.103788551533E-02   -0.294867390301E+01   -0.139053728304E-01    0.788726175070E+02    0.100536430103E-01    0.731729331311E+00    0.112707483605E-01   -0.254678359822E+01   -0.619008664111E-01   -0.644900105086E-01   -0.268855830402E+01   -0.347520311061E-01   -0.100003176871E+01   -0.232458534087E-02   -0.542795754073E-01   -0.363713574569E-01   -0.857841572973E-01    0.298527592498E+02    0.411575488063E+00    0.967179562905E-02    0.776511174795E+00   -0.532114824737E-02    0.264317641264E-01   -0.479360374924E+01   -0.845332924167E-01   -0.164589391816E+01   -0.178691449577E-01   -0.453548829421E-01   -0.107864228612E-01    0.605797187830E+01    0.132051468122E+00    0.475281954261E-02    0.344257620271E+00   -0.877921629920E-02   -0.109017453132E+01   -0.347176673976E-01   -0.352844611652E+00   -0.178796774521E-01    0.465174816406E-02    0.942649154942E+00    0.383417106722E-01   -0.240143024606E+00    0.740552683960E-02   -0.339919059299E-02    0.202803555827E-02    0.966295439216E+00    0.296184873936E-01    0.108661450747E-01   -0.434685317828E-01   -0.478514247656E-02   -0.342713868885E-01   -0.825821610519E-01   -0.138460462692E-01    0.338518911627E+00    0.673412999908E-02   -0.310139312824E-01    0.223004335549E-01   -0.579010388925E-02   -0.377898642592E-02   -0.595391204212E-01    0.118713467320E-01   -0.218701190298E-01    0.741668049167E-01    0.132020409447E-01   -0.140713248728E-01    0.269825335464E-01    0.208144571342E-02    0.200348196842E-02    0.764778193946E-02   -0.174455846662E-02   -0.766034540650E-02   -0.230746169953E-03    0.224168179538E-02    0.404173488005E-02   -0.593177976502E-02    0.124650685268E-01    0.195984009325E-02   -0.126776397785E-02    0.364563463929E-02   -0.550904831038E-03   -0.221906081574E-03   
12.226 -0.257695189473E+02   -0.121835547941E+01    0.765674129210E-03   -0.270806732255E+01   -0.968311915685E-02    0.754461824195E+02    0.103562627842E-01    0.684015090488E+00    0.104498877712E-01   -0.239109374555E+01   -0.566887827450E-01   -0.618034780550E-01   -0.253262373829E+01   -0.321406121070E-01   -0.921804745274E+00   -0.210123574821E-02   -0.499208018751E-01   -0.337865557801E-01   -0.795213164316E-01    0.282375047432E+02    0.379690521421E+00    0.896177198338E-02    0.706372873365E+00   -0.621823099048E-02    0.256568118719E-01   -0.448780478468E+01   -0.760912092653E-01   -0.151281270226E+01   -0.155152967471E-01   -0.427121325254E-01   -0.996019910789E-02    0.567234314724E+01    0.120604455178E+00    0.463113963137E-02    0.312213658926E+00   -0.759427379800E-02   -0.101142135415E+01   -0.323728610506E-01   -0.319888236075E+00   -0.160832771786E-01    0.378716792649E-02    0.874905792590E+00    0.355196675124E-01   -0.218234791732E+00    0.695300954504E-02   -0.284518741753E-02    0.202425353818E-02    0.894596819536E+00    0.268534613823E-01    0.828270773446E-02   -0.405056890982E-01   -0.372562975874E-02   -0.311380688056E-01   -0.732168857686E-01   -0.129706489703E-01    0.310176246258E+00    0.526148043546E-02   -0.292897960308E-01    0.198626541207E-01   -0.549825524200E-02   -0.453424075281E-02   -0.549421582921E-01    0.115181977265E-01   -0.196735907505E-01    0.674909859105E-01    0.124465266208E-01   -0.123812654774E-01    0.241986771971E-01    0.184978087837E-02    0.181820629921E-02    0.724410213437E-02   -0.156420370047E-02   -0.731315980545E-02   -0.249750914302E-03    0.206293784688E-02    0.400464916997E-02   -0.531713578517E-02    0.108049741498E-01    0.170254493318E-02   -0.120154551449E-02    0.308989976682E-02   -0.445508339876E-03   -0.126152337007E-03   
12.362 -0.240182875967E+02   -0.113749414786E+01    0.551505658506E-03   -0.248955941311E+01   -0.629703757111E-02    0.722040551738E+02    0.105385235188E-01    0.639918053238E+00    0.967089105846E-02   -0.224643577502E+01   -0.519691410444E-01   -0.590138862035E-01   -0.238745182024E+01   -0.297384610529E-01   -0.851369811605E+00   -0.188467996623E-02   -0.459889651715E-01   -0.314670821599E-01   -0.737143304787E-01    0.267255275739E+02    0.350707476303E+00    0.828830391071E-02    0.643503390035E+00   -0.694469766177E-02    0.248237902875E-01   -0.420426847561E+01   -0.686277354509E-01   -0.139218307942E+01   -0.134521229059E-01   -0.401113194694E-01   -0.914915936717E-02    0.531462194209E+01    0.110411742064E+00    0.442624538243E-02    0.283786002853E+00   -0.656273509346E-02   -0.938783262959E+00   -0.302832014586E-01   -0.290561939341E+00   -0.144870915771E-01    0.316556571870E-02    0.812449813411E+00    0.328912042668E-01   -0.198521476860E+00    0.657520384287E-02   -0.238757381033E-02    0.201519849853E-02    0.828883765574E+00    0.244212246308E-01    0.609477261586E-02   -0.378641099043E-01   -0.279681987037E-02   -0.282928992308E-01   -0.650273935960E-01   -0.121005103342E-01    0.284403633614E+00    0.392705187941E-02   -0.277977543660E-01    0.176788212959E-01   -0.527905791802E-02   -0.518467995380E-02   -0.507567463479E-01    0.112769392642E-01   -0.177003692260E-01    0.614356901606E-01    0.117547999541E-01   -0.108791773229E-01    0.217484301188E-01    0.162204705568E-02    0.160642931387E-02    0.680179280695E-02   -0.137022323733E-02   -0.691136753234E-02   -0.257175600456E-03    0.186888596126E-02    0.391290021092E-02   -0.472868675916E-02    0.941034652920E-02    0.146802924024E-02   -0.110683762518E-02    0.262547244993E-02   -0.353480666154E-03   -0.470319216947E-04   
12.497 -0.224064656259E+02   -0.106340824395E+01    0.386481922870E-03   -0.229146727120E+01   -0.361601877802E-02    0.691357216336E+02    0.106123150055E-01    0.599180652901E+00    0.892866137916E-02   -0.211200766430E+01   -0.477066241549E-01   -0.561673004266E-01   -0.225232047440E+01   -0.275281383910E-01   -0.788072326343E+00   -0.168054170245E-02   -0.424464387664E-01   -0.293724052115E-01   -0.683391266622E-01    0.253101702719E+02    0.324366071244E+00    0.765842649770E-02    0.587231015689E+00   -0.749698746957E-02    0.239345423992E-01   -0.394140215162E+01   -0.620264759555E-01   -0.128295896299E+01   -0.116666191918E-01   -0.375691050987E-01   -0.836284284698E-02    0.498285593484E+01    0.101333443452E+00    0.415760274201E-02    0.258592574349E+00   -0.569148983930E-02   -0.871826744601E+00   -0.284114687692E-01   -0.264498102529E+00   -0.130848894385E-01    0.275343668480E-02    0.754896660912E+00    0.304435853919E-01   -0.180811625815E+00    0.625397176716E-02   -0.200806657892E-02    0.199156062445E-02    0.768680784724E+00    0.222848658879E-01    0.426745307376E-02   -0.354875322929E-01   -0.200127216909E-02   -0.257184432728E-01   -0.578756165272E-01   -0.112454456787E-01    0.260981050295E+00    0.273470245486E-02   -0.264959801850E-01    0.157263155806E-01   -0.511092271435E-02   -0.572467876721E-02   -0.469410416043E-01    0.111116968047E-01   -0.159307982128E-01    0.559569221075E-01    0.111306004484E-01   -0.955018377554E-02    0.195959713242E-01    0.140260361644E-02    0.137903171708E-02    0.633335607951E-02   -0.116906526160E-02   -0.646939460454E-02   -0.254579053332E-03    0.166481188770E-02    0.377631369143E-02   -0.417152253121E-02    0.824554141351E-02    0.125566859936E-02   -0.992806100920E-03    0.224006311650E-02   -0.274469563099E-03    0.172963396872E-04   
