TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   4.500 1000   46   1.949    1.321650    1.023801
 
  0  0  0  0        -1502.817508
  0  0  2  2         -139.058606
  0  0  4  4           -3.377512
  1  0  0  1         -199.473324
  1  0  2  1           25.498134
  1  0  2  3            4.295245
  1  0  4  3            3.416094
  1  0  4  5            0.736127
  2  0  0  2           11.073059
  2  0  2  0           25.162056
  2  0  2  2          -24.740129
  2  0  2  4           23.887968
  2  0  4  2            2.089610
  2  0  4  4           -5.322223
  2  0  4  6            0.891687
  3  0  0  3          181.242794
  3  0  2  1            4.184636
  3  0  2  3          -10.751008
  3  0  2  5          -20.274735
  3  0  4  7           -3.878378
  3  3  0  3         -334.013076
  3  3  2  1          -16.780210
  3  3  2  3           26.947422
  3  3  2  4           -6.975567
  3  3  2  5           24.059114
  3  3  4  7            4.870318
  4  0  0  4            7.636107
  4  0  2  4           -4.068700
  4  0  2  6           -8.176160
  4  3  0  4         -116.320148
  4  3  2  2           -4.545374
  4  3  2  4           11.909859
  4  3  2  6           13.479750
  4  3  4  8            1.836914
  5  0  0  5          -29.371855
  5  0  2  7            1.378580
  6  0  0  6           -4.932998
  6  3  0  6           23.220389
  6  3  2  8            1.834001
  6  6  0  6          -22.362979
  6  6  2  6            0.278015
  6  6  2  8            3.433475
  7  0  0  7            7.522704
  7  3  0  7            3.529306
  7  6  0  7          -13.409609
  7  6  2  9           -1.362438
