TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   5.750 1000   46   1.949    0.434485    0.336569
 
  0  0  0  0         -200.077195
  0  0  2  2          -15.265823
  0  0  4  4           -2.043812
  1  0  0  1            5.138704
  1  0  2  1           16.519261
  1  0  2  3            4.631157
  1  0  4  3            1.554331
  1  0  4  5            1.544743
  2  0  0  2          -70.557340
  2  0  2  0            8.835809
  2  0  2  2          -16.812717
  2  0  2  4            4.552866
  2  0  4  2            1.778539
  2  0  4  4           -1.705632
  2  0  4  6           -1.009418
  3  0  0  3           13.972194
  3  0  2  1           -2.914470
  3  0  2  3            0.595148
  3  0  2  5           -7.130870
  3  0  4  7           -1.115368
  3  3  0  3          -20.418970
  3  3  2  1           -0.767923
  3  3  2  3            6.417109
  3  3  2  4           -1.922694
  3  3  2  5            8.478025
  3  3  4  7            1.331537
  4  0  0  4            3.699750
  4  0  2  4           -1.936193
  4  0  2  6           -1.150816
  4  3  0  4          -11.068106
  4  3  2  2            2.547231
  4  3  2  4           -0.796985
  4  3  2  6            1.263528
  4  3  4  8            0.726800
  5  0  0  5           -3.429344
  5  0  2  7            1.695636
  6  0  0  6           -3.174813
  6  3  0  6            4.916500
  6  3  2  8           -2.661856
  6  6  0  6           -5.283384
  6  6  2  6           -0.131439
  6  6  2  8            2.260817
  7  0  0  7            1.575030
  7  3  0  7            2.149051
  7  6  0  7           -3.222448
  7  6  2  9            1.335567
