TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   6.750 1000   46   1.949    0.216007    0.167327
 
  0  0  0  0          -46.283709
  0  0  2  2           -1.890087
  0  0  4  4           -0.250695
  1  0  0  1           16.319591
  1  0  2  1            9.511767
  1  0  2  3            8.078088
  1  0  4  3            1.392829
  1  0  4  5            2.668263
  2  0  0  2          -35.467560
  2  0  2  0            3.701346
  2  0  2  2          -11.444874
  2  0  2  4           -4.160705
  2  0  4  2            1.285808
  2  0  4  4           -0.955330
  2  0  4  6           -1.618900
  3  0  0  3            1.674189
  3  0  2  1           -0.269504
  3  0  2  3           -0.851803
  3  0  2  5           -5.933266
  3  0  4  7           -0.401031
  3  3  0  3            3.223775
  3  3  2  1           -1.167784
  3  3  2  3            4.561567
  3  3  2  4           -0.710812
  3  3  2  5            9.094907
  3  3  4  7            0.844772
  4  0  0  4            1.345372
  4  0  2  4           -0.497416
  4  0  2  6           -0.269650
  4  3  0  4           -0.881736
  4  3  2  2            0.208224
  4  3  2  4            0.628925
  4  3  2  6            2.241395
  4  3  4  8            0.357802
  5  0  0  5            0.489955
  5  0  2  7            0.290986
  6  0  0  6           -1.142030
  6  3  0  6            0.719653
  6  3  2  8           -0.494573
  6  6  0  6           -0.520465
  6  6  2  6           -0.808039
  6  6  2  8            0.255312
  7  0  0  7            0.359460
  7  3  0  7            0.861405
  7  6  0  7           -0.599225
  7  6  2  9            0.351451
