TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
  14.000 1000   46   1.949    0.001229    0.000952
 
  0  0  0  0           -0.653130
  0  0  2  2            0.123547
  0  0  4  4            0.008719
  1  0  0  1           -0.280504
  1  0  2  1            0.097412
  1  0  2  3            2.254502
  1  0  4  3            0.002173
  1  0  4  5            0.046170
  2  0  0  2            0.089119
  2  0  2  0            0.033735
  2  0  2  2           -0.021690
  2  0  2  4           -1.022951
  2  0  4  2            0.001737
  2  0  4  4            0.005367
  2  0  4  6           -0.019785
  3  0  0  3           -0.011755
  3  0  2  1            0.011683
  3  0  2  3           -0.024749
  3  0  2  5           -0.218474
  3  0  4  7           -0.007461
  3  3  0  3            0.012137
  3  3  2  1           -0.016180
  3  3  2  3            0.023274
  3  3  2  4           -0.001631
  3  3  2  5            0.359475
  3  3  4  7            0.005782
  4  0  0  4            0.009106
  4  0  2  4           -0.003490
  4  0  2  6            0.011545
  4  3  0  4            0.008018
  4  3  2  2           -0.007953
  4  3  2  4            0.010832
  4  3  2  6            0.076433
  4  3  4  8            0.002195
  5  0  0  5            0.003982
  5  0  2  7            0.007369
  6  0  0  6            0.003632
  6  3  0  6           -0.002678
  6  3  2  8           -0.000344
  6  6  0  6            0.004505
  6  6  2  6            0.000749
  6  6  2  8            0.003552
  7  0  0  7           -0.001019
  7  3  0  7           -0.001351
  7  6  0  7            0.001714
  7  6  2  9            0.001943
