TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
  13.000 1000   46   1.949    0.002390    0.001851
 
  0  0  0  0           -0.899740
  0  0  2  2            0.157294
  0  0  4  4            0.023537
  1  0  0  1           -0.291839
  1  0  2  1            0.183963
  1  0  2  3            2.921693
  1  0  4  3            0.007136
  1  0  4  5            0.097351
  2  0  0  2            0.113712
  2  0  2  0            0.076610
  2  0  2  2           -0.078036
  2  0  2  4           -1.422829
  2  0  4  2            0.004475
  2  0  4  4            0.010802
  2  0  4  6           -0.040718
  3  0  0  3           -0.061139
  3  0  2  1            0.011149
  3  0  2  3           -0.044380
  3  0  2  5           -0.315888
  3  0  4  7           -0.018978
  3  3  0  3            0.036683
  3  3  2  1           -0.029532
  3  3  2  3            0.047182
  3  3  2  4           -0.006122
  3  3  2  5            0.535371
  3  3  4  7            0.013376
  4  0  0  4            0.027871
  4  0  2  4           -0.004546
  4  0  2  6            0.018631
  4  3  0  4            0.022873
  4  3  2  2           -0.017059
  4  3  2  4            0.026116
  4  3  2  6            0.113226
  4  3  4  8            0.006650
  5  0  0  5            0.007040
  5  0  2  7            0.010377
  6  0  0  6            0.008203
  6  3  0  6           -0.004852
  6  3  2  8           -0.000271
  6  6  0  6            0.009096
  6  6  2  6            0.003578
  6  6  2  8            0.005565
  7  0  0  7           -0.002219
  7  3  0  7           -0.002285
  7  6  0  7            0.005988
  7  6  2  9            0.003465
