TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
  12.000 1000   46   1.949    0.004815    0.003730
 
  0  0  0  0           -1.266715
  0  0  2  2            0.189547
  0  0  4  4            0.049467
  1  0  0  1           -0.136674
  1  0  2  1            0.325774
  1  0  2  3            3.751218
  1  0  4  3            0.022396
  1  0  4  5            0.215407
  2  0  0  2            0.058871
  2  0  2  0            0.137808
  2  0  2  2           -0.201882
  2  0  2  4           -1.975538
  2  0  4  2            0.017160
  2  0  4  4            0.018981
  2  0  4  6           -0.094120
  3  0  0  3           -0.157209
  3  0  2  1            0.002650
  3  0  2  3           -0.079555
  3  0  2  5           -0.454419
  3  0  4  7           -0.044547
  3  3  0  3            0.098412
  3  3  2  1           -0.042728
  3  3  2  3            0.091269
  3  3  2  4           -0.017558
  3  3  2  5            0.814441
  3  3  4  7            0.034130
  4  0  0  4            0.066650
  4  0  2  4            0.002252
  4  0  2  6            0.025047
  4  3  0  4            0.049780
  4  3  2  2           -0.033182
  4  3  2  4            0.058946
  4  3  2  6            0.164837
  4  3  4  8            0.016417
  5  0  0  5            0.015092
  5  0  2  7            0.017287
  6  0  0  6            0.012497
  6  3  0  6           -0.012044
  6  3  2  8           -0.000926
  6  6  0  6            0.014597
  6  6  2  6            0.007136
  6  6  2  8            0.008307
  7  0  0  7           -0.002304
  7  3  0  7           -0.002665
  7  6  0  7            0.014989
  7  6  2  9            0.008998
