TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   4.250 1000   46   1.949    1.723558    1.335135
 
  0  0  0  0        -2212.847867
  0  0  2  2         -233.139909
  0  0  4  4           -4.729794
  1  0  0  1         -305.321078
  1  0  2  1           39.963893
  1  0  2  3           -7.110870
  1  0  4  3            5.015075
  1  0  4  5           -0.876179
  2  0  0  2          102.159977
  2  0  2  0           41.356475
  2  0  2  2          -39.619358
  2  0  2  4           53.424849
  2  0  4  2            2.957553
  2  0  4  4           -6.523658
  2  0  4  6            3.200176
  3  0  0  3          281.592513
  3  0  2  1           11.262208
  3  0  2  3          -24.125995
  3  0  2  5          -11.289086
  3  0  4  7           -4.334942
  3  3  0  3         -521.536360
  3  3  2  1          -30.780479
  3  3  2  3           47.966568
  3  3  2  4           -7.462936
  3  3  2  5            2.910933
  3  3  4  7            4.656740
  4  0  0  4            2.776674
  4  0  2  4           -2.843186
  4  0  2  6          -12.418013
  4  3  0  4         -190.257773
  4  3  2  2           -5.046532
  4  3  2  4           21.456841
  4  3  2  6           -1.357543
  4  3  4  8            2.163345
  5  0  0  5          -50.067058
  5  0  2  7           -8.042718
  6  0  0  6           -6.526348
  6  3  0  6           36.595015
  6  3  2  8            6.656654
  6  6  0  6          -34.806961
  6  6  2  6           -1.896602
  6  6  2  8            0.736429
  7  0  0  7           10.293110
  7  3  0  7            4.693420
  7  6  0  7          -18.846423
  7  6  2  9           -0.609614
