R_Bohr           v_0_0_0_0             v_0_0_2_2             v_0_0_4_4             v_1_0_0_1             v_1_0_2_1             v_1_0_2_2             v_1_0_2_3             v_2_0_0_2             v_2_0_2_0             v_2_0_2_1             v_2_0_2_2             v_2_0_2_3             v_2_0_2_4             v_3_0_0_3             v_3_0_2_1             v_3_0_2_2             v_3_0_2_3             v_3_0_2_4             v_3_0_2_5             v_3_3_0_3             v_3_3_2_1             v_3_3_2_2             v_3_3_2_3             v_3_3_2_4             v_3_3_2_5             v_4_0_0_4             v_4_0_2_2             v_4_0_2_3             v_4_0_2_4             v_4_0_2_5             v_4_0_2_6             v_4_3_0_4             v_4_3_2_2             v_4_3_2_3             v_4_3_2_4             v_4_3_2_5             v_4_3_2_6   
 16.15 -0.593001256411E+01   -0.273978856168E+00   -0.270353133371E-04   -0.119413817924E+00    0.205889046876E-02   -0.366500594694E-17   -0.114216887425E+02   -0.144637453398E+00   -0.945817400254E-05    0.695942843862E-16   -0.507683981913E-04   -0.359350639575E-16   -0.495937888547E+01   -0.115448058427E+00    0.271745553405E-04    0.121745844658E-17   -0.228386122005E-04   -0.481286267076E-17    0.341632327609E+00    0.705680327412E-01    0.351969796168E-05   -0.966792701084E-06   -0.205021536550E-05    0.454584728591E-04   -0.597097418757E+00   -0.328654682924E-02   -0.444431201615E-03    0.259292126280E-17    0.257308831978E-03    0.359101518763E-17    0.116562138433E-01    0.139255123699E-02    0.461507755685E-04    0.101578162633E-04   -0.281298029042E-04   -0.123165365901E-04    0.847521591146E-01   
 16.40 -0.537931728632E+01   -0.246661880526E+00   -0.243274498845E-04   -0.106630667330E+00    0.182493094324E-02   -0.346998601606E-17   -0.107346261934E+02   -0.129201201408E+00   -0.814869871986E-05    0.642196039848E-16   -0.480987402226E-04   -0.334696869365E-16   -0.458885525777E+01   -0.102740305796E+00    0.249039452774E-04    0.111509755047E-17   -0.209108477815E-04   -0.436630569381E-17    0.312005389524E+00    0.625210042049E-01    0.317898961990E-05   -0.869378602228E-06   -0.185334812020E-05    0.408159761378E-04   -0.544494471472E+00   -0.288038218293E-02   -0.409783356480E-03    0.210927171073E-17    0.237165456943E-03    0.311808901481E-17    0.104753364736E-01    0.121472723128E-02    0.414594106865E-04    0.917898897116E-05   -0.252685343946E-04   -0.110506897364E-04    0.761064662265E-01   
 16.65 -0.488704848883E+01   -0.222425674108E+00   -0.219260929969E-04   -0.953814071703E-01    0.162053938867E-02   -0.328826146762E-17   -0.100984943429E+02   -0.115612499947E+00   -0.703049018364E-05    0.593367993569E-16   -0.455249713628E-04   -0.312037156381E-16   -0.425106377783E+01   -0.915950923383E-01    0.228535591929E-04    0.102318331005E-17   -0.191715625157E-04   -0.396744828004E-17    0.285343222708E+00    0.554943435057E-01    0.287630304023E-05   -0.783017959665E-06   -0.167828509459E-05    0.367080352291E-04   -0.497227096325E+00   -0.252952402026E-02   -0.378338765179E-03    0.169103155059E-17    0.218892420335E-03    0.270327279412E-17    0.942943699207E-02    0.106182881745E-02    0.373056471209E-04    0.830893828994E-05   -0.227353591035E-04   -0.993371635863E-05    0.684553773347E-01   
 16.91 -0.444625673682E+01   -0.200883668687E+00   -0.197926669493E-04   -0.854626982457E-01    0.144161240601E-02   -0.311870636801E-17   -0.950882640601E+01   -0.103626952963E+00   -0.607373291508E-05    0.548940734130E-16   -0.430565071195E-04   -0.291187181663E-16   -0.394267979309E+01   -0.818007343227E-01    0.209992363943E-04    0.940488820879E-18   -0.175999513515E-04   -0.361055683913E-17    0.261310709658E+00    0.493460122462E-01    0.260685471887E-05   -0.706320553574E-06   -0.152230215584E-05    0.330663412823E-04   -0.454685022715E+00   -0.222576538494E-02   -0.349756196336E-03    0.132941551844E-17    0.202289608292E-03    0.233909868379E-17    0.850138129411E-02    0.930060117335E-03    0.336211273555E-04    0.753403097626E-05   -0.204885315810E-04   -0.894601370736E-05    0.616718875494E-01   
 17.16 -0.405090592070E+01   -0.181702571898E+00   -0.178939259206E-04   -0.767006405539E-01    0.128466552360E-02   -0.296031034577E-17   -0.896160629164E+01   -0.930354834985E-01   -0.525357297332E-05    0.508457738602E-16   -0.406988356332E-04   -0.271981654836E-16   -0.366075906639E+01   -0.731767995974E-01    0.193197596516E-04    0.865948129543E-18   -0.161777545414E-04   -0.329066066462E-17    0.239614832677E+00    0.439554561091E-01    0.236652824186E-05   -0.638087580152E-06   -0.138305265926E-05    0.298321533771E-04   -0.416335456589E+00   -0.196221463432E-02   -0.323735428061E-03    0.101687746431E-17    0.187181061998E-03    0.201912638981E-17    0.767642081966E-02    0.816248030031E-03    0.303470192715E-04    0.684252856756E-05   -0.184921274372E-04   -0.807082270678E-05    0.556467711538E-01   
 17.41 -0.369574214386E+01   -0.164594385870E+00   -0.162011537708E-04   -0.689461615972E-01    0.114673258753E-02   -0.281216457116E-17   -0.845321734359E+01   -0.836588094967E-01   -0.454923923702E-05    0.471515849915E-16   -0.384544731233E-04   -0.254272159694E-16   -0.340268949753E+01   -0.655691244612E-01    0.177964625180E-04    0.798633078070E-18   -0.148889174246E-04   -0.300344097313E-17    0.219998869699E+00    0.392201035498E-01    0.215177251115E-05   -0.577283086947E-06   -0.125851019096E-05    0.269548441348E-04   -0.381712297499E+00   -0.173306944845E-02   -0.300011776579E-03    0.746924330914E-18    0.173411741087E-03    0.173779126128E-17    0.694183191273E-02    0.717732922580E-03    0.274325759900E-04    0.622429918023E-05   -0.167151626254E-04   -0.729377904631E-05    0.502858802709E-01   
 17.66 -0.337618297869E+01   -0.149309714644E+00   -0.146894932823E-04   -0.620711803625E-01    0.102528265380E-02   -0.267344969488E-17   -0.798039755135E+01   -0.753428475163E-01   -0.394332962974E-05    0.437758358704E-16   -0.363237080613E-04   -0.237925263153E-16   -0.316614955786E+01   -0.588456823725E-01    0.164128934622E-04    0.737733756532E-18   -0.137192993007E-04   -0.274513741261E-17    0.202237459398E+00    0.350524750018E-01    0.195951678055E-05   -0.523009989733E-06   -0.114692071373E-05    0.243906832872E-04   -0.350406984538E+00   -0.153343220571E-02   -0.278351424969E-03    0.513959910255E-18    0.160844762338E-03    0.149027645655E-17    0.628661389356E-02    0.632279724178E-03    0.248339300297E-04    0.567057678198E-05   -0.151308561239E-04   -0.660254064929E-05    0.455078853553E-01   
 17.92 -0.308822369280E+01   -0.135632137669E+00   -0.133373824493E-04   -0.559654077940E-01    0.918151143480E-03   -0.254342543840E-17   -0.754020033594E+01   -0.679548780613E-01   -0.342122969606E-05    0.406869067407E-16   -0.343051802469E-04   -0.222820853335E-16   -0.294907242518E+01   -0.528931493570E-01    0.151545277980E-04    0.682541960421E-18   -0.126564238216E-04   -0.251246908656E-17    0.186132395316E+00    0.313777893747E-01    0.178709952053E-05   -0.474489887395E-06   -0.104676246476E-05    0.221018175851E-04   -0.322060706251E+00   -0.135915870127E-02   -0.258547425167E-03    0.313153305389E-18    0.149359038025E-03    0.127240510837E-17    0.570123562090E-02    0.558005394311E-03    0.225130810356E-04    0.517375954050E-05   -0.137160110626E-04   -0.598647761477E-05    0.412423802521E-01   
 18.17 -0.282835765256E+01   -0.123373467583E+00   -0.121260795342E-04   -0.505336710766E-01    0.823482656365E-03   -0.242142158121E-17   -0.712996014966E+01   -0.613803378406E-01   -0.297063755305E-05    0.378567185381E-16   -0.323963307154E-04   -0.208850677161E-16   -0.274961497083E+01   -0.476140409165E-01    0.140085203206E-04    0.632437156906E-18   -0.116892646336E-04   -0.230256767352E-17    0.171509032978E+00    0.281319768393E-01    0.163220869546E-05   -0.431046032081E-06   -0.956712251494E-06    0.200554131635E-04   -0.296357755708E+00   -0.120673382590E-02   -0.240416267800E-03    0.140327941604E-18    0.138847251072E-03    0.108054914805E-17    0.517742221421E-02    0.493319573466E-03    0.204370438608E-04    0.472724043520E-05   -0.124504939546E-04   -0.543641343441E-05    0.374282889226E-01   
 18.42 -0.259350860137E+01   -0.112369743475E+00   -0.110392619256E-04   -0.456936702137E-01    0.739683342274E-03   -0.230683013388E-17   -0.674726224162E+01   -0.555201295604E-01   -0.258117461855E-05    0.352602928871E-16   -0.305937504548E-04   -0.195917051889E-16   -0.256613088629E+01   -0.429243190862E-01    0.129634922656E-04    0.586874551305E-18   -0.108080608669E-04   -0.211292065205E-17    0.158213213708E+00    0.252600245247E-01    0.149283148665E-05   -0.392088927414E-06   -0.875617050575E-06    0.182229326916E-04   -0.273019849447E+00   -0.107316911187E-02   -0.223794932416E-03   -0.813228763607E-20    0.129214114928E-03    0.911552041643E-18    0.470797512751E-02    0.436875880477E-03    0.185771298434E-04    0.432526458622E-05   -0.113167954026E-04   -0.494440840328E-05    0.340125224767E-01   
