R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   5.500   40    9   2.474    1.557989    7.657600
 
  0  0  0  0         -358.981370
  0  0  2  2           -7.207352
  1  0  0  1          -40.047925
  1  0  2  3           -5.828868
  2  0  0  2           -8.887442
  2  2  0  2           30.728765
  2  2  2  4          -17.135783
  3  0  0  3            2.376565
  3  2  0  3           -6.590548
