R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   3.500  103    9   1.196   49.684920   73.563370
 
  0  0  0  0        -6184.523529
  0  0  2  2         -805.145298
  1  0  0  1        -1036.623996
  1  0  2  3          -44.588613
  2  0  0  2           90.690532
  2  2  0  2         -539.993324
  2  2  2  4         -272.207456
  3  0  0  3          470.867842
  3  2  0  3         -813.963150
