R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   8.000   40    9   2.474    0.494831    2.432121
 
  0  0  0  0          -29.238669
  0  0  2  2            4.712616
  1  0  0  1            2.385456
  1  0  2  3            5.657051
  2  0  0  2           -1.153624
  2  2  0  2            2.596725
  2  2  2  4            1.846470
  3  0  0  3           -0.073879
  3  2  0  3           -0.748631
