R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
  12.000   40    9   2.474    0.041109    0.202051
 
  0  0  0  0           -1.264987
  0  0  2  2            0.384200
  1  0  0  1            0.433305
  1  0  2  3            3.017503
  2  0  0  2           -0.198488
  2  2  0  2            0.461168
  2  2  2  4            1.184723
  3  0  0  3           -0.085959
  3  2  0  3            0.168577
