R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   7.000   40    9   2.474    0.739658    3.635459
 
  0  0  0  0          -64.186923
  0  0  2  2            5.517620
  1  0  0  1           -0.765308
  1  0  2  3            2.306455
  2  0  0  2           -2.145225
  2  2  0  2            4.489393
  2  2  2  4           -2.513662
  3  0  0  3           -1.090150
  3  2  0  3            0.174556
