R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   4.000  103    9   1.196   10.970180   16.242420
 
  0  0  0  0        -3052.062332
  0  0  2  2         -297.127453
  1  0  0  1         -451.916041
  1  0  2  3           -5.983178
  2  0  0  2            4.025188
  2  2  0  2          -85.669623
  2  2  2  4          -91.507081
  3  0  0  3          153.319555
  3  2  0  3         -275.251490
