R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   3.000  103    9   1.196  156.437700  231.621300
 
  0  0  0  0       -12604.234262
  0  0  2  2        -1752.088584
  1  0  0  1        -2569.277080
  1  0  2  3         -193.181372
  2  0  0  2          354.707349
  2  2  0  2        -2017.424269
  2  2  2  4         -637.950751
  3  0  0  3         1315.748058
  3  2  0  3        -2214.791821
