R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   4.500  103    9   1.196    4.338733    6.423918
 
  0  0  0  0        -1544.742036
  0  0  2  2         -112.564265
  1  0  0  1         -218.874061
  1  0  2  3            1.285461
  2  0  0  2          -13.019936
  2  2  0  2           15.208909
  2  2  2  4          -34.578919
  3  0  0  3           48.680208
  3  2  0  3          -98.767662
