R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
  11.000   40    9   2.474    0.073726    0.362367
 
  0  0  0  0           -2.539391
  0  0  2  2            0.910094
  1  0  0  1            0.959187
  1  0  2  3            4.138776
  2  0  0  2           -0.323754
  2  2  0  2            0.959285
  2  2  2  4            1.798815
  3  0  0  3           -0.157068
  3  2  0  3            0.350819
