R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
  10.000   40    9   2.474    0.139190    0.684125
 
  0  0  0  0           -5.379077
  0  0  2  2            1.973040
  1  0  0  1            1.786874
  1  0  2  3            5.545541
  2  0  0  2           -0.482479
  2  2  0  2            1.791004
  2  2  2  4            2.560387
  3  0  0  3           -0.188780
  3  2  0  3            0.494064
