R12-calibrated offset expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   6.500   40    9   2.474    0.834116    4.099726
 
  0  0  0  0         -102.471053
  0  0  2  2            3.794796
  1  0  0  1           -5.466923
  1  0  2  3           -0.432525
  2  0  0  2           -3.523085
  2  2  0  2            8.867678
  2  2  2  4           -6.190661
  3  0  0  3           -2.046643
  3  2  0  3            1.395531
