          63          47
          63          63
          64           1
          64           4
          64           8
          64          13
          64          19
          64          26
          64          34
          64          43
          64          49
          64          53
          64          59
          64          64
          65           5
          65          14
          65          27
          65          44
          65          54
          65          65
          66           3
          66           6
          66          10
          66          15
          66          21
          66          28
          66          36
          66          45
          66          51
          66          55
          66          61
          66          66
