            2547        1  0.111005007049E-04
            2547        2 -0.377537915009E-04
            2547        3 -0.507910663236E-04
            2547        4 -0.492430151384E-04
            2547        5 -0.428903244457E-04
            2547        6 -0.357577499018E-04
            2547        7 -0.293184786740E-04
            2547        8 -0.239174211543E-04
            2547        9 -0.195216753795E-04
            2547       10 -0.159762861430E-04
            2547       11 -0.131258118157E-04
            2547       12 -0.108280745904E-04
            2547       13 -0.897464453273E-05
            2547       14 -0.747583444745E-05
            2547       15 -0.625664087730E-05
            2547       16 -0.526135140768E-05
            2547       17 -0.444598140813E-05
            2547       18 -0.377511824874E-05
            2547       19 -0.322159700727E-05
            2547       20 -0.276159589992E-05
            2547       21 -0.237762414896E-05
            2547       22 -0.205515900398E-05
            2547       23 -0.178334315002E-05
            2547       24 -0.155291512455E-05
            2547       25 -0.135692297623E-05
            2547       26 -0.118938747664E-05
            2547       27 -0.104553163039E-05
            2547       28 -0.921462801804E-06
            2547       29 -0.814528541678E-06
            2547       30 -0.722305269985E-06
            2547       31 -0.642386959781E-06
            2547       32 -0.572749726794E-06
            2547       33 -0.512063003636E-06
            2547       34 -0.459110140405E-06
            2547       35 -0.412684235302E-06
            2547       36 -0.371782382547E-06
            2547       37 -0.335726792776E-06
            2547       38 -0.303884332403E-06
            2547       39 -0.275626209097E-06
            2547       40 -0.250429164659E-06
            2547       41 -0.227949297988E-06
            2547       42 -0.207866610329E-06
            2547       43 -0.189932654833E-06
            2547       44 -0.174740711346E-06
            2547       45 -0.160192426523E-06
            2547       46 -0.146126111448E-06
            2547       47 -0.134249497425E-06
            2547       48 -0.123578263266E-06
            2547       49 -0.113909110694E-06
            2547       50 -0.105133937289E-06
            2547       51 -0.971577672306E-07
            2547       52 -0.898969848161E-07
            2547       53 -0.832778282305E-07
            2547       54 -0.772351020149E-07
            2547       55 -0.717110737936E-07
            2547       56 -0.666545266642E-07
            2547       57 -0.620199434261E-07
            2547       58 -0.577668027450E-07
            2547       59 -0.538589705875E-07
            2547       60 -0.502641729295E-07
            2547       61 -0.469535379533E-07
            2547       62 -0.439011977939E-07
            2547       63 -0.410839414202E-07
            2547       64 -0.384809115216E-07
            2547       65 -0.360733393391E-07
            2547       66 -0.338443122824E-07
            2547       67 -0.317785699238E-07
            2547       68 -0.298623246083E-07
            2547       69 -0.280831034480E-07
            2547       70 -0.264296089295E-07
            2547       71 -0.248915957526E-07
            2547       72 -0.234597618445E-07
            2547       73 -0.221256517721E-07
            2547       74 -0.208815710249E-07
            2547       75 -0.197205098289E-07
            2547       76 -0.186360753467E-07
            2547       77 -0.176224312551E-07
            2547       78 -0.166742438262E-07
            2547       79 -0.157866337530E-07
            2547       80 -0.149551330510E-07
