         167         122
         167         132
         167         138
         167         146
         167         156
         167         167
         168           1
         168           4
         168           8
         168          13
         168          19
         168          26
         168          34
         168          43
         168          49
         168          53
         168          59
         168          64
         168          68
         168          74
         168          80
         168          84
         168          90
         168          98
         168         105
         168         109
         168         115
         168         123
         168         129
         168         133
         168         139
         168         147
         168         157
         168         164
         168         168
         169           2
         169           9
