             685        1  0.134053138450E-02
             685        2  0.868860951898E-03
             685        3  0.583849230930E-03
             685        4  0.404024694624E-03
             685        5  0.287032133381E-03
             685        6  0.208777507794E-03
             685        7  0.155184596679E-03
             685        8  0.117664306481E-03
             685        9  0.908377278356E-04
             685       10  0.712646548812E-04
             685       11  0.567142689385E-04
             685       12  0.457088138945E-04
             685       13  0.372512825433E-04
             685       14  0.306570148258E-04
             685       15  0.254471154291E-04
             685       16  0.212825588771E-04
             685       17  0.179188390368E-04
             685       18  0.151775177152E-04
             685       19  0.129304801640E-04
             685       20  0.110717595755E-04
             685       21  0.952566220385E-05
             685       22  0.823046641386E-05
             685       23  0.714168316811E-05
             685       24  0.622166790854E-05
             685       25  0.544113928052E-05
             685       26  0.477514840013E-05
             685       27  0.420421329667E-05
             685       28  0.371238626282E-05
             685       29  0.328873219032E-05
             685       30  0.292306227737E-05
             685       31  0.260527588909E-05
             685       32  0.232718948976E-05
             685       33  0.208381645080E-05
             685       34  0.187058931067E-05
             685       35  0.168298030680E-05
             685       36  0.151723215835E-05
             685       37  0.137076363878E-05
             685       38  0.124113170167E-05
             685       39  0.112591676274E-05
             685       40  0.102313487730E-05
             685       41  0.931412130988E-06
             685       42  0.849437812525E-06
             685       43  0.775936221554E-06
             685       44  0.709653977635E-06
             685       45  0.649447593362E-06
             685       46  0.595771711515E-06
             685       47  0.547660206036E-06
             685       48  0.504141616296E-06
             685       49  0.464708075902E-06
             685       50  0.428919096709E-06
             685       51  0.396387649995E-06
             685       52  0.366772976578E-06
             685       53  0.339774455507E-06
             685       54  0.315126362393E-06
             685       55  0.292593377418E-06
             685       56  0.271966726747E-06
             685       57  0.253060860452E-06
             685       58  0.235710586043E-06
             685       59  0.219768589770E-06
             685       60  0.205103288799E-06
             685       61  0.191596966291E-06
             685       62  0.179144148947E-06
             685       63  0.167650192777E-06
             685       64  0.157030048077E-06
             685       65  0.147207178937E-06
             685       66  0.138112616295E-06
             685       67  0.129684126575E-06
             685       68  0.121865480601E-06
             685       69  0.114605809621E-06
             685       70  0.107859037183E-06
             685       71  0.101583377116E-06
             685       72  0.957408892911E-07
             685       73  0.902970858964E-07
             685       74  0.852205820040E-07
             685       75  0.804827849870E-07
             685       76  0.760576181108E-07
             685       77  0.719212741880E-07
             685       78  0.680519957478E-07
             685       79  0.644298786144E-07
             685       80  0.610366961771E-07
             685       81  0.578557419837E-07
             685       82  0.548716885744E-07
             685       83  0.520704607324E-07
             685       84  0.494391215492E-07
             685       85  0.469657698928E-07
             685       86  0.446394480350E-07
             686        1  0.131832347814E-02
             686        2  0.842125564814E-03
             686        3  0.561548854964E-03
             686        4  0.387428506105E-03
             686        5  0.275225290004E-03
             686        6  0.200483103140E-03
             686        7  0.149369433690E-03
             686        8  0.113574120562E-03
             686        9  0.879490696713E-04
             686       10  0.692256191192E-04
             686       11  0.552813855130E-04
             686       12  0.447061321045E-04
             686       13  0.365456435551E-04
             686       14  0.301525614155E-04
             686       15  0.250792925661E-04
             686       16  0.210087740763E-04
             686       17  0.177105811485E-04
             686       18  0.150155997551E-04
             686       19  0.128004915065E-04
             686       20  0.109638358950E-04
             686       21  0.943465074761E-05
             686       22  0.815390889695E-05
             686       23  0.707624801754E-05
             686       24  0.616394648065E-05
             686       25  0.538938437900E-05
