          82          76
          82          82
          83           7
          83          12
          83          18
          83          25
          83          33
          83          42
          83          52
          83          58
          83          67
          83          73
          83          83
          84           1
          84           4
          84           8
          84          13
          84          19
          84          26
          84          34
          84          43
          84          49
          84          53
          84          59
          84          64
          84          68
          84          74
          84          80
          84          84
          85           2
          85           9
          85          20
          85          35
          85          50
