         104           5
         104          14
         104          27
         104          44
         104          54
         104          65
         104          75
         104          81
         104          91
         104         104
         105           1
         105           4
         105           8
         105          13
         105          19
         105          26
         105          34
         105          43
         105          49
         105          53
         105          59
         105          64
         105          68
         105          74
         105          80
         105          84
         105          90
         105          98
