         191          25
         191          33
         191          42
         191          52
         191          58
         191          67
         191          73
         191          83
         191          89
         191          97
         191         108
         191         114
         191         122
         191         132
         191         138
         191         146
         191         156
         191         167
         191         173
         191         181
         191         191
         192           1
         192           4
         192           8
         192          13
         192          19
         192          26
         192          34
         192          43
         192          49
         192          53
         192          59
         192          64
         192          68
         192          74
         192          80
         192          84
         192          90
