         219         187
         219         197
         219         219
         220         153
         220         188
         220         220
         221          31
         221          40
         221          95
         221         120
         221         144
         221         154
         221         179
         221         189
         221         211
         221         221
         222          17
         222          24
         222          32
         222          41
         222          57
         222          72
         222          88
         222          96
         222         113
         222         121
         222         137
         222         145
         222         155
         222         172
         222         180
         222         190
         222         204
         222         212
         222         222
         223           7
         223          12
         223          18
