            2433        1  0.427446899561E-02
            2433        2  0.266893490846E-02
            2433        3  0.169190112868E-02
            2433        4  0.108042278099E-02
            2433        5  0.690412211327E-03
            2433        6  0.439114378762E-03
            2433        7  0.276900383497E-03
            2433        8  0.172689871185E-03
            2433        9  0.106357137251E-03
            2433       10  0.646377102060E-04
            2433       11  0.387792481098E-04
            2433       12  0.230103336318E-04
            2433       13  0.135574185983E-04
            2433       14  0.799531949064E-05
            2433       15  0.479086411449E-05
            2433       16  0.299242200501E-05
            2433       17  0.201084336047E-05
            2433       18  0.149429340381E-05
            2433       19  0.124302140462E-05
            2433       20  0.112019608306E-05
            2433       21  0.106462591722E-05
            2433       22  0.103725126380E-05
            2433       23  0.101843427380E-05
            2433       24  0.997007792564E-06
            2433       25  0.969911665445E-06
            2433       26  0.936213102110E-06
            2433       27  0.896478050577E-06
            2433       28  0.852531503537E-06
            2433       29  0.805993384036E-06
            2433       30  0.757915636278E-06
            2433       31  0.709455045321E-06
            2433       32  0.662299741775E-06
            2433       33  0.617024011736E-06
            2433       34  0.573764316431E-06
            2433       35  0.532711329868E-06
            2433       36  0.494308868711E-06
            2433       37  0.458528210821E-06
            2433       38  0.425182614512E-06
            2433       39  0.394121752350E-06
            2433       40  0.365398706017E-06
            2433       41  0.338873010185E-06
            2433       42  0.314335555326E-06
            2433       43  0.291697843776E-06
            2433       44  0.271655153229E-06
            2433       45  0.252750999114E-06
            2433       46  0.234704529592E-06
            2433       47  0.218301607932E-06
            2433       48  0.203200919901E-06
            2433       49  0.189285313743E-06
            2433       50  0.176454190223E-06
            2433       51  0.164615622356E-06
            2433       52  0.153685694183E-06
            2433       53  0.143587858520E-06
            2433       54  0.134252323749E-06
            2433       55  0.125615475665E-06
            2433       56  0.117619337494E-06
            2433       57  0.110211069197E-06
            2433       58  0.103342505796E-06
            2433       59  0.969697335410E-07
            2433       60  0.910527021589E-07
            2433       61  0.855548710640E-07
            2433       62  0.804428872532E-07
            2433       63  0.756862925238E-07
            2433       64  0.712572576927E-07
            2433       65  0.671303415570E-07
            2433       66  0.632822724540E-07
            2433       67  0.596917503918E-07
            2433       68  0.563392678816E-07
            2433       69  0.532069477245E-07
            2433       70  0.502783961570E-07
            2433       71  0.475385698952E-07
            2433       72  0.449736557437E-07
            2433       73  0.425709615508E-07
            2433       74  0.403188174244E-07
            2433       75  0.382064861952E-07
            2433       76  0.362240822451E-07
            2433       77  0.343624978769E-07
            2433       78  0.326133364960E-07
            2433       79  0.309688519450E-07
            2433       80  0.294218933934E-07
            2433       81  0.279658552479E-07
            2433       82  0.265946315989E-07
            2433       83  0.253025747696E-07
            2433       84  0.240844575753E-07
            2433       85  0.229354389399E-07
            2433       86  0.218510325531E-07
            2434        1  0.945227261457E-03
            2434        2  0.588679676194E-03
            2434        3  0.387877630250E-03
            2434        4  0.266124919725E-03
            2434        5  0.188108083698E-03
            2434        6  0.135921795607E-03
            2434        7  0.100150031730E-03
            2434        8  0.751974253987E-04
            2434        9  0.575103496244E-04
            2434       10  0.447717229664E-04
            2434       11  0.354357332616E-04
            2434       12  0.284671059775E-04
            2434       13  0.231676502495E-04
            2434       14  0.190673720208E-04
            2434       15  0.158455988758E-04
            2434       16  0.132786752092E-04
            2434       17  0.112063142108E-04
            2434       18  0.951575156680E-05
            2434       19  0.812691723299E-05
            2434       20  0.697537881676E-05
            2434       21  0.601579477326E-05
            2434       22  0.521086512488E-05
            2434       23  0.453209594749E-05
            2434       24  0.395612013280E-05
            2434       25  0.346548060970E-05
            2434       26  0.304556749753E-05
            2434       27  0.268457996855E-05
            2434       28  0.237291859784E-05
            2434       29  0.210383422950E-05
            2434       30  0.187115762278E-05
            2434       31  0.166878416171E-05
            2434       32  0.149167063811E-05
            2434       33  0.133659124142E-05
            2434       34  0.120067277250E-05
            2434       35  0.108107000104E-05
            2434       36  0.975376480525E-06
            2434       37  0.881927222069E-06
            2434       38  0.799188642712E-06
            2434       39  0.725642989501E-06
            2434       40  0.660009513879E-06
            2434       41  0.601387816855E-06
            2434       42  0.548937511465E-06
            2434       43  0.501793273421E-06
            2434       44  0.459674530140E-06
            2434       45  0.423264655435E-06
            2434       46  0.389476630788E-06
            2434       47  0.358069159637E-06
            2434       48  0.329630370080E-06
            2434       49  0.303859604398E-06
            2434       50  0.280469347586E-06
            2434       51  0.259206955629E-06
            2434       52  0.239849968906E-06
            2434       53  0.222202115100E-06
            2434       54  0.206089891661E-06
            2434       55  0.191359636711E-06
            2434       56  0.177875012683E-06
            2434       57  0.165514839626E-06
            2434       58  0.154171225448E-06
            2434       59  0.143747948961E-06
            2434       60  0.134159058610E-06
            2434       61  0.125327655679E-06
            2434       62  0.117184835596E-06
            2434       63  0.109668765032E-06
            2434       64  0.102723875882E-06
            2434       65  0.963001600448E-07
            2434       66  0.903525513200E-07
            2434       67  0.848403827049E-07
            2434       68  0.797269091235E-07
            2434       69  0.749788869938E-07
            2434       70  0.705662032845E-07
            2434       71  0.664615477248E-07
            2434       72  0.626401227141E-07
            2434       73  0.590793862047E-07
            2434       74  0.557588234986E-07
            2434       75  0.526597444019E-07
            2434       76  0.497651026897E-07
            2434       77  0.470593351991E-07
            2434       78  0.445282182334E-07
            2434       79  0.421587392510E-07
            2434       80  0.399389820659E-07
            2434       81  0.378580240131E-07
            2434       82  0.359058437203E-07
            2434       83  0.340732382949E-07
            2434       84  0.323517488806E-07
            2434       85  0.307335936613E-07
            2434       86  0.292116075012E-07
            2435        1  0.842549826615E-03
            2435        2  0.455465345462E-03
            2435        3  0.267732162327E-03
            2435        4  0.168180935154E-03
            2435        5  0.111179312305E-03
            2435        6  0.760361969183E-04
            2435        7  0.532956267384E-04
            2435        8  0.380887628281E-04
            2435        9  0.277126666671E-04
            2435       10  0.205496498146E-04
            2435       11  0.155549791630E-04
            2435       12  0.120251137132E-04
            2435       13  0.947990431389E-05
            2435       14  0.760828670342E-05
            2435       15  0.620824905551E-05
            2435       16  0.514365354989E-05
            2435       17  0.431806305034E-05
            2435       18  0.367081029122E-05
            2435       19  0.315415878464E-05
            2435       20  0.273509980830E-05
            2435       21  0.239134437841E-05
            2435       22  0.210495740095E-05
            2435       23  0.186265118426E-05
            2435       24  0.165483877670E-05
            2435       25  0.147540611277E-05
            2435       26  0.131952740105E-05
            2435       27  0.118322900418E-05
            2435       28  0.106351066331E-05
            2435       29  0.958299388498E-06
            2435       30  0.865727469574E-06
            2435       31  0.783927841873E-06
            2435       32  0.711311187585E-06
            2435       33  0.646767612743E-06
            2435       34  0.589342905550E-06
            2435       35  0.538088349742E-06
            2435       36  0.492186539607E-06
            2435       37  0.451044817090E-06
            2435       38  0.414133924101E-06
            2435       39  0.380932643622E-06
            2435       40  0.350997232355E-06
            2435       41  0.323977227516E-06
            2435       42  0.299547677700E-06
            2435       43  0.277463781834E-06
            2435       44  0.258444517030E-06
            2435       45  0.241904802218E-06
            2435       46  0.225510753902E-06
            2435       47  0.210032472216E-06
            2435       48  0.195860211971E-06
            2435       49  0.182871427725E-06
            2435       50  0.170948835829E-06
            2435       51  0.159988551292E-06
            2435       52  0.149898360430E-06
            2435       53  0.140596240760E-06
            2435       54  0.132009089356E-06
            2435       55  0.124071627449E-06
            2435       56  0.116725454518E-06
            2435       57  0.109918229467E-06
            2435       58  0.103602960160E-06
            2435       59  0.977373855777E-07
            2435       60  0.922834373412E-07
            2435       61  0.872067694061E-07
            2435       62  0.824763464504E-07
            2435       63  0.780640829100E-07
            2435       64  0.739445258151E-07
            2435       65  0.700945755874E-07
            2435       66  0.664932398037E-07
            2435       67  0.631214156486E-07
            2435       68  0.599616973797E-07
            2435       69  0.569982056451E-07
            2435       70  0.542164359232E-07
            2435       71  0.516031237307E-07
            2435       72  0.491461245560E-07
            2435       73  0.468343067490E-07
            2435       74  0.446574558292E-07
