         111         100
         111         107
         111         111
         112          11
         112          16
         112          22
         112          29
         112          37
         112          46
         112          56
         112          62
         112          71
         112          77
         112          87
         112          93
         112         101
         112         112
         113          17
         113          24
         113          32
         113          41
         113          57
         113          72
         113          88
         113          96
         113         113
         114           7
         114          12
         114          18
         114          25
         114          33
         114          42
         114          52
         114          58
         114          67
         114          73
         114          83
         114          89
