         107          92
         107         100
         107         107
         108           7
         108          12
         108          18
         108          25
         108          33
         108          42
         108          52
         108          58
         108          67
         108          73
         108          83
         108          89
         108          97
         108         108
         109           1
         109           4
         109           8
         109          13
         109          19
         109          26
         109          34
         109          43
         109          49
         109          53
         109          59
         109          64
         109          68
         109          74
         109          80
         109          84
         109          90
         109          98
         109         105
         109         109
