          67           7
          67          12
          67          18
          67          25
          67          33
          67          42
          67          52
          67          58
          67          67
          68           1
          68           4
          68           8
          68          13
          68          19
          68          26
          68          34
          68          43
          68          49
          68          53
          68          59
          68          64
          68          68
          69           2
          69           9
          69          20
          69          35
          69          50
          69          60
          69          69
          70           3
          70           6
          70          10
