          70          15
          70          21
          70          28
          70          36
          70          45
          70          51
          70          55
          70          61
          70          66
          70          70
          71          11
          71          16
          71          22
          71          29
          71          37
          71          46
          71          56
          71          62
          71          71
          72          17
          72          24
          72          32
          72          41
          72          57
          72          72
          73           7
          73          12
          73          18
          73          25
          73          33
          73          42
          73          52
          73          58
          73          67
          73          73
          74           1
          74           4
          74           8
