              60        1 -0.672745149446E-03
              60        2 -0.862802121848E-03
              63        1  0.683331684389E-04
              63        2  0.366298874158E-04
              66        1 -0.122160492659E-03
              66        2 -0.729877096216E-04
              68        1 -0.583532543027E-03
              68        2 -0.798241284793E-03
              70        1 -0.504467276434E-04
              70        2 -0.203863495765E-04
              72        1 -0.745483171447E-04
              72        2 -0.445144093431E-04
              73        1 -0.745378305865E-04
              73        2 -0.445104197334E-04
              74        1 -0.538636415787E-03
              74        2 -0.765751343053E-03
              79        1 -0.122160492659E-03
              79        2 -0.729877096216E-04
              81        1 -0.863986760040E-04
              81        2 -0.516170146235E-04
              83        1 -0.672745201939E-03
              83        2 -0.862802720673E-03
              85        1  0.504467276434E-04
              85        2  0.203863495765E-04
              87        1  0.745483171447E-04
              87        2  0.445144093431E-04
              88        1 -0.745378305865E-04
              88        2 -0.445104197334E-04
              89        1 -0.538636415787E-03
              89        2 -0.765751343053E-03
              90        1 -0.149625923429E-03
              90        2 -0.893953126434E-04
              91        1 -0.672745149446E-03
              91        2 -0.862802121848E-03
              93        1 -0.480775326910E-04
              93        2 -0.189243311939E-04
              95        1 -0.745378305865E-04
              95        2 -0.445104197334E-04
              96        1 -0.745273440282E-04
              96        2 -0.445064301237E-04
              97        1 -0.135625210121E-03
              97        2 -0.979611643258E-04
              98        1 -0.538587623391E-03
              98        2 -0.765720288399E-03
             101        1 -0.100741259597E-03
             101        2 -0.543347736917E-04
             104        1 -0.863986760040E-04
             104        2 -0.516170146235E-04
             106        1 -0.126131102263E-03
             106        2 -0.912800055390E-04
             108        1 -0.494417573891E-03
             108        2 -0.733743155870E-03
             110        1 -0.480775326910E-04
             110        2 -0.189243311939E-04
             112        1 -0.745378305865E-04
             112        2 -0.445104197334E-04
             113        1  0.745273440282E-04
             113        2  0.445064301237E-04
             114        1  0.135625210121E-03
             114        2  0.979611643258E-04
             115        1 -0.538587623391E-03
             115        2 -0.765720288399E-03
             116        1  0.149625923429E-03
             116        2  0.893953126434E-04
             117        1 -0.672745149446E-03
             117        2 -0.862802121848E-03
