         241         172
         241         180
         241         189
         241         206
         241         214
         241         224
         241         241
         242          34
         242          43
         242          59
         242          69
         242          84
         242         109
         242         135
         242         146
         242         173
         242         182
         242         207
         242         217
         242         242
         243          20
         243          27
         243          35
         243          44
         243          52
         243          60
         243          70
         243          85
         243         101
         243         110
         243         128
         243         136
         243         147
         243         166
         243         174
         243         183
         243         200
         243         208
         243         218
         243         235
         243         243
