          29          22
          29          29
          30          12
          30          30
          31           4
          31           8
          31          13
          31          18
          31          24
          31          31
          32           9
          32          14
          32          19
          32          25
          32          32
          33          26
          33          33
          34          34
          35          20
          35          27
          35          35
          36           5
          36          10
          36          15
          36          21
          36          28
          36          36
          37           2
          37           6
          37          11
          37          16
          37          22
          37          29
          37          37
          38           1
          38           3
          38           7
