         313           4
         313           8
         313          13
         313          18
         313          24
         313          31
         313          39
         313          48
         313          56
         313          64
         313          74
         313          82
         313          89
         313          95
         313          99
         313         105
         313         114
         313         122
         313         126
         313         132
         313         140
         313         151
         313         160
         313         164
         313         170
         313         178
         313         187
         313         194
         313         198
         313         204
         313         212
         313         222
         313         229
         313         233
         313         239
         313         247
         313         257
         313         269
         313         277
         313         281
         313         287
