         140         140
         141           9
         141          14
         141          19
         141          25
         141          32
         141          40
         141          49
         141          57
         141          65
         141          75
         141          83
         141          90
         141         100
         141         106
         141         115
         141         127
         141         133
         141         141
         142          26
         142          33
         142          41
         142          50
         142          58
         142          66
         142          76
         142          91
         142         107
         142         116
         142         134
         142         142
         143          42
         143          51
         143          67
         143          77
         143          92
         143         117
         143         143
         144         144
         145          68
         145         108
         145         145
