         292         161
         292         167
         292         175
         292         184
         292         195
         292         201
         292         209
         292         219
         292         230
         292         236
         292         244
         292         254
         292         266
         292         278
         292         284
         292         292
         293           2
         293           6
         293          11
         293          16
         293          22
         293          29
         293          37
         293          46
         293          54
         293          62
         293          72
         293          80
         293          87
         293          93
         293          97
         293         103
         293         112
         293         120
         293         124
         293         130
         293         138
         293         149
         293         158
         293         162
         293         168
