         316         123
         316         129
         316         137
         316         148
         316         161
         316         167
         316         175
         316         184
         316         195
         316         201
         316         209
         316         219
         316         230
         316         236
         316         244
         316         254
         316         266
         316         278
         316         284
         316         292
         316         302
         316         310
         316         316
         317           2
         317           6
         317          11
         317          16
         317          22
         317          29
         317          37
         317          46
         317          54
         317          62
         317          72
         317          80
         317          87
         317          93
         317          97
         317         103
         317         112
         317         120
