         107         107
         108          68
         108         108
         109          34
         109          43
         109          59
         109          69
         109          84
         109         109
         110          20
         110          27
         110          35
         110          44
         110          52
         110          60
         110          70
         110          85
         110         101
         110         110
         111           5
         111          10
         111          15
         111          21
         111          28
         111          36
         111          45
         111          53
         111          61
         111          71
         111          86
         111          96
         111         102
         111         111
         112           2
         112           6
         112          11
         112          16
         112          22
         112          29
         112          37
         112          46
