         240          14
         240          19
         240          25
         240          32
         240          40
         240          49
         240          57
         240          65
         240          75
         240          83
         240          90
         240         100
         240         106
         240         115
         240         127
         240         133
         240         141
         240         152
         240         165
         240         171
         240         179
         240         188
         240         199
         240         205
         240         213
         240         223
         240         234
         240         240
         241          26
         241          33
         241          41
         241          50
         241          58
         241          66
         241          76
         241          91
         241         107
         241         116
         241         134
         241         142
         241         153
