         293         176
         293         185
         293         192
         293         196
         293         202
         293         210
         293         220
         293         227
         293         231
         293         237
         293         245
         293         255
         293         267
         293         275
         293         279
         293         285
         293         293
         294           1
         294           3
         294           7
         294          17
         294          23
         294          38
         294          55
         294          63
         294          73
         294          81
         294          94
         294         104
         294         119
         294         125
         294         139
         294         150
