         359          60
         359          70
         359          85
         359         101
         359         110
         359         128
         359         136
         359         147
         359         166
         359         174
         359         183
         359         200
         359         208
         359         218
         359         235
         359         243
         359         253
         359         265
         359         283
         359         291
         359         301
         359         315
         359         323
         359         333
         359         345
         359         359
         360           5
         360          10
         360          15
         360          21
         360          28
         360          36
         360          45
         360          53
         360          61
         360          71
         360          79
         360          86
         360          96
         360         102
         360         111
