            6167        1  0.105659008640E+00
            6167        2  0.659273942531E-01
            6167        3  0.405917995927E-01
            6167        4  0.245727617871E-01
            6167        5  0.145592568066E-01
            6167        6  0.838329293374E-02
            6167        7  0.463443780252E-02
            6167        8  0.240446368960E-02
            6167        9  0.111071389765E-02
            6167       10  0.385867889625E-03
            6167       11  0.107178175690E-05
            6167       12 -0.185789474345E-03
            6167       13 -0.261308419890E-03
            6167       14 -0.277058998913E-03
            6167       15 -0.263157255256E-03
            6167       16 -0.235228595231E-03
            6167       17 -0.203740413985E-03
            6167       18 -0.172993581511E-03
            6167       19 -0.145296514034E-03
            6167       20 -0.121206223939E-03
            6167       21 -0.100754358222E-03
            6167       22 -0.835779581140E-04
            6167       23 -0.692953781959E-04
            6167       24 -0.575265898002E-04
            6167       25 -0.479044040160E-04
            6167       26 -0.400677548566E-04
            6167       27 -0.336556280171E-04
            6167       28 -0.283495536667E-04
            6167       29 -0.239674935454E-04
            6167       30 -0.203547016465E-04
            6167       31 -0.173571239957E-04
            6167       32 -0.148531033292E-04
            6167       33 -0.127669280882E-04
            6167       34 -0.110236436950E-04
            6167       35 -0.955188108782E-05
            6167       36 -0.830350594446E-05
            6167       37 -0.724494000732E-05
            6167       38 -0.634344289639E-05
            6167       39 -0.556910534584E-05
            6167       40 -0.490294996802E-05
            6167       41 -0.432923392669E-05
            6167       42 -0.383245879459E-05
            6167       43 -0.340021460892E-05
            6167       44 -0.302569505423E-05
            6167       45 -0.269795149590E-05
            6167       46 -0.241022007863E-05
            6167       47 -0.215752545082E-05
            6167       48 -0.193509097226E-05
            6167       49 -0.173885592768E-05
            6167       50 -0.156536136330E-05
            6167       51 -0.141165274571E-05
            6167       52 -0.127519964756E-05
            6167       53 -0.115382926442E-05
            6167       54 -0.104567120647E-05
            6167       55 -0.949111512497E-06
            6167       56 -0.862754232150E-06
            6167       57 -0.785389238825E-06
            6167       58 -0.715965187812E-06
            6167       59 -0.653566736074E-06
            6167       60 -0.597395302002E-06
            6167       61 -0.546752773956E-06
            6167       62 -0.501027681767E-06
            6167       63 -0.459683430918E-06
            6167       64 -0.422248268577E-06
            6167       65 -0.388306707281E-06
            6167       66 -0.357492178576E-06
            6167       67 -0.329480726763E-06
            6167       68 -0.303985584398E-06
            6167       69 -0.280752496807E-06
            6167       70 -0.259555684328E-06
            6167       71 -0.240194348652E-06
            6167       72 -0.222489644321E-06
            6167       73 -0.206282048702E-06
            6167       74 -0.191429073986E-06
            6167       75 -0.177803273293E-06
            6167       76 -0.165290500175E-06
            6167       77 -0.153788386826E-06
            6167       78 -0.143205011375E-06
            6167       79 -0.133457728969E-06
            6167       80 -0.124472144935E-06
            6167       81 -0.116181211417E-06
            6167       82 -0.108524431487E-06
            6167       83 -0.101447156941E-06
            6167       84 -0.948999678900E-07
            6167       85 -0.888381238816E-07
            6167       86 -0.832210776495E-07
            6167       87 -0.780120437900E-07
            6167       88 -0.731776156735E-07
            6167       89 -0.686874247674E-07
            6167       90 -0.645138373165E-07
            6167       91 -0.606316839467E-07
            6167       92 -0.570180183512E-07
            6167       93 -0.536519016724E-07
            6167       94 -0.505142096343E-07
            6167       95 -0.475874598303E-07
            6167       96 -0.448556568968E-07
            6167       97 -0.423041535697E-07
            6167       98 -0.399195258679E-07
            6167       99 -0.376894608521E-07
            6167      100 -0.356026555896E-07
            6167      101 -0.336487261209E-07
            6168        1  0.251322267103E-02
            6168        2  0.156695502542E-02
            6168        3  0.989125033753E-03
            6168        4  0.657747239224E-03
            6168        5  0.457973046988E-03
            6168        6  0.331408772236E-03
            6168        7  0.247106033397E-03
