         244           5
         244          10
         244          15
         244          21
         244          28
         244          36
         244          45
         244          53
         244          61
         244          71
         244          79
         244          86
         244          96
         244         102
         244         111
         244         123
         244         129
         244         137
         244         148
         244         161
         244         167
         244         175
         244         184
         244         195
         244         201
         244         209
         244         219
         244         230
         244         236
         244         244
         245           2
         245           6
         245          11
         245          16
         245          22
         245          29
         245          37
         245          46
         245          54
         245          62
         245          72
