            6331        1  0.158937457041E-02
            6331        2  0.991678895980E-03
            6331        3  0.616723193214E-03
            6331        4  0.393288227452E-03
            6331        5  0.258693696840E-03
            6331        6  0.175730774670E-03
            6331        7  0.122683407302E-03
            6331        8  0.875647750633E-04
            6331        9  0.640025577085E-04
            6331       10  0.480006748230E-04
            6331       11  0.367329881111E-04
            6331       12  0.285887054347E-04
            6331       13  0.226290286570E-04
            6331       14  0.181743456671E-04
            6331       15  0.147643903936E-04
            6331       16  0.121191326010E-04
            6331       17  0.100270635302E-04
            6331       18  0.836282744034E-05
            6331       19  0.702631900036E-05
            6331       20  0.593852352116E-05
            6331       21  0.504350261635E-05
            6331       22  0.430770907175E-05
            6331       23  0.369865601275E-05
            6331       24  0.318553577997E-05
            6331       25  0.275087652242E-05
            6331       26  0.238356586604E-05
            6331       27  0.207253094251E-05
            6331       28  0.180773520945E-05
            6331       29  0.158246541341E-05
            6331       30  0.139067310332E-05
            6331       31  0.122633547714E-05
            6331       32  0.108456960320E-05
            6331       33  0.962251784690E-06
            6331       34  0.856741772760E-06
            6331       35  0.764907065598E-06
            6331       36  0.684606703706E-06
            6331       37  0.614349444925E-06
            6331       38  0.552666284841E-06
            6331       39  0.498197254884E-06
            6331       40  0.450032461533E-06
            6331       41  0.407392466169E-06
            6331       42  0.369504760376E-06
            6331       43  0.335701796097E-06
            6331       44  0.305570029218E-06
            6331       45  0.278677354739E-06
            6331       46  0.254584076710E-06
            6331       47  0.232949431145E-06
            6331       48  0.213485323722E-06
            6331       49  0.195941769092E-06
            6331       50  0.180101164304E-06
            6331       51  0.165773643796E-06
            6331       52  0.152793163222E-06
            6331       53  0.141014188240E-06
            6331       54  0.130308887035E-06
            6331       55  0.120564743504E-06
            6331       56  0.111682522814E-06
            6331       57  0.103574532917E-06
            6331       58  0.961631353404E-07
            6331       59  0.893794664810E-07
            6331       60  0.831623371313E-07
            6331       61  0.774572832787E-07
            6331       62  0.722157456031E-07
            6331       63  0.673943587459E-07
            6331       64  0.629543343946E-07
            6331       65  0.588609247398E-07
            6331       66  0.550829549380E-07
            6331       67  0.515924149307E-07
            6331       68  0.483641024401E-07
            6331       69  0.453753101669E-07
            6331       70  0.426055512428E-07
            6331       71  0.400363178522E-07
            6331       72  0.376508686690E-07
            6331       73  0.354340413656E-07
            6331       74  0.333720869806E-07
            6331       75  0.314525233729E-07
            6331       76  0.296640053701E-07
            6331       77  0.279962095423E-07
            6331       78  0.264397318097E-07
            6331       79  0.249859963276E-07
