         161          21
         161          28
         161          36
         161          45
         161          53
         161          61
         161          71
         161          79
         161          86
         161          96
         161         102
         161         111
         161         123
         161         129
         161         137
         161         148
         161         161
         162           2
         162           6
         162          11
         162          16
         162          22
         162          29
         162          37
         162          46
         162          54
         162          62
         162          72
         162          80
         162          87
         162          93
         162          97
         162         103
         162         112
         162         120
         162         124
         162         130
         162         138
         162         149
         162         158
         162         162
