TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
  15.000 1000   46   1.949    0.000801    0.000621
 
  0  0  0  0           -0.465458
  0  0  2  2            0.086553
  0  0  4  4            0.001355
  1  0  0  1           -0.201878
  1  0  2  1            0.050946
  1  0  2  3            1.737515
  1  0  4  3            0.001470
  1  0  4  5            0.025089
  2  0  0  2            0.051344
  2  0  2  0            0.010884
  2  0  2  2           -0.000088
  2  0  2  4           -0.739735
  2  0  4  2            0.000158
  2  0  4  4            0.002014
  2  0  4  6           -0.011071
  3  0  0  3            0.005250
  3  0  2  1            0.010034
  3  0  2  3           -0.015206
  3  0  2  5           -0.150645
  3  0  4  7           -0.002607
  3  3  0  3            0.004251
  3  3  2  1           -0.007433
  3  3  2  3            0.010459
  3  3  2  4           -0.000391
  3  3  2  5            0.245213
  3  3  4  7            0.002665
  4  0  0  4            0.001618
  4  0  2  4           -0.001466
  4  0  2  6            0.005334
  4  3  0  4            0.002189
  4  3  2  2           -0.002492
  4  3  2  4            0.004103
  4  3  2  6            0.051915
  4  3  4  8            0.001023
  5  0  0  5            0.001448
  5  0  2  7            0.004386
  6  0  0  6            0.000954
  6  3  0  6           -0.001904
  6  3  2  8           -0.000549
  6  6  0  6            0.001864
  6  6  2  6            0.000450
  6  6  2  8            0.001704
  7  0  0  7           -0.000751
  7  3  0  7           -0.001053
  7  6  0  7            0.000327
  7  6  2  9            0.000650
