TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   4.750 1000   46   1.949    0.896956    0.694817
 
  0  0  0  0        -1017.240896
  0  0  2  2          -80.100360
  0  0  4  4           -2.688348
  1  0  0  1         -127.017305
  1  0  2  1           18.053127
  1  0  2  3            7.916100
  1  0  4  3            2.058484
  1  0  4  5            1.661242
  2  0  0  2          -37.060976
  2  0  2  0           15.813062
  2  0  2  2          -17.583984
  2  0  2  4           11.535058
  2  0  4  2            1.217180
  2  0  4  4           -3.939922
  2  0  4  6           -0.682892
  3  0  0  3          115.355117
  3  0  2  1           -2.223124
  3  0  2  3           -1.325722
  3  0  2  5          -21.256708
  3  0  4  7           -4.133476
  3  3  0  3         -211.299011
  3  3  2  1           -5.891264
  3  3  2  3           12.621593
  3  3  2  4           -5.884646
  3  3  2  5           29.100300
  3  3  4  7            5.606362
  4  0  0  4            8.345186
  4  0  2  4           -4.335876
  4  0  2  6           -5.413297
  4  3  0  4          -71.062664
  4  3  2  2           -0.329493
  4  3  2  4            2.599576
  4  3  2  6           18.869276
  4  3  4  8            2.882398
  5  0  0  5          -17.325084
  5  0  2  7            7.217012
  6  0  0  6           -3.817465
  6  3  0  6           14.277192
  6  3  2  8           -3.905161
  6  6  0  6          -13.994098
  6  6  2  6            0.021530
  6  6  2  8            7.204692
  7  0  0  7            4.949193
  7  3  0  7            2.286076
  7  6  0  7           -8.549121
  7  6  2  9            1.416970
