R_Bohr           v_0_0_0_0             v_0_0_2_2             v_0_0_4_4             v_1_0_0_1             v_1_0_2_1             v_1_0_2_2             v_1_0_2_3             v_1_0_4_3             v_1_0_4_4             v_1_0_4_5             v_2_0_0_2             v_2_0_2_0             v_2_0_2_1             v_2_0_2_2             v_2_0_2_3             v_2_0_2_4             v_2_0_4_2             v_2_0_4_3             v_2_0_4_4             v_2_0_4_5             v_2_0_4_6             v_3_0_0_3             v_3_0_2_1             v_3_0_2_2             v_3_0_2_3             v_3_0_2_4             v_3_0_2_5             v_3_0_4_1             v_3_0_4_2             v_3_0_4_3             v_3_0_4_4             v_3_0_4_5             v_3_0_4_6             v_3_0_4_7             v_3_3_0_3             v_3_3_2_1             v_3_3_2_2             v_3_3_2_3             v_3_3_2_4             v_3_3_2_5             v_3_3_4_1             v_3_3_4_2             v_3_3_4_3             v_3_3_4_4             v_3_3_4_5             v_3_3_4_6             v_3_3_4_7             v_4_0_0_4             v_4_0_2_2             v_4_0_2_3             v_4_0_2_4             v_4_0_2_5             v_4_0_2_6             v_4_0_4_0             v_4_0_4_1             v_4_0_4_2             v_4_0_4_3             v_4_0_4_4             v_4_0_4_5             v_4_0_4_6             v_4_0_4_7             v_4_0_4_8             v_4_3_0_4             v_4_3_2_2             v_4_3_2_3             v_4_3_2_4             v_4_3_2_5             v_4_3_2_6             v_4_3_4_0             v_4_3_4_1             v_4_3_4_2             v_4_3_4_3             v_4_3_4_4             v_4_3_4_5             v_4_3_4_6             v_4_3_4_7             v_4_3_4_8             v_5_0_0_5             v_5_0_2_3             v_5_0_2_4             v_5_0_2_5             v_5_0_2_6             v_5_0_2_7             v_5_0_4_1             v_5_0_4_2             v_5_0_4_3             v_5_0_4_4             v_5_0_4_5             v_5_0_4_6             v_5_0_4_7             v_5_0_4_8             v_5_0_4_9             v_5_3_0_5             v_5_3_2_3             v_5_3_2_4             v_5_3_2_5             v_5_3_2_6             v_5_3_2_7             v_5_3_4_1             v_5_3_4_2             v_5_3_4_3             v_5_3_4_4             v_5_3_4_5             v_5_3_4_6             v_5_3_4_7             v_5_3_4_8             v_5_3_4_9             v_6_0_0_6             v_6_0_2_4             v_6_0_2_5             v_6_0_2_6             v_6_0_2_7             v_6_0_2_8             v_6_0_4_2             v_6_0_4_3             v_6_0_4_4             v_6_0_4_5             v_6_0_4_6             v_6_0_4_7             v_6_0_4_8             v_6_0_4_9            v_6_0_4_10             v_6_3_0_6             v_6_3_2_4             v_6_3_2_5             v_6_3_2_6             v_6_3_2_7             v_6_3_2_8             v_6_3_4_2             v_6_3_4_3             v_6_3_4_4             v_6_3_4_5             v_6_3_4_6             v_6_3_4_7             v_6_3_4_8             v_6_3_4_9            v_6_3_4_10             v_6_6_0_6             v_6_6_2_4             v_6_6_2_5             v_6_6_2_6             v_6_6_2_7             v_6_6_2_8             v_6_6_4_2             v_6_6_4_3             v_6_6_4_4             v_6_6_4_5             v_6_6_4_6             v_6_6_4_7             v_6_6_4_8             v_6_6_4_9            v_6_6_4_10             v_7_0_0_7             v_7_0_2_5             v_7_0_2_6             v_7_0_2_7             v_7_0_2_8             v_7_0_2_9             v_7_0_4_3             v_7_0_4_4             v_7_0_4_5             v_7_0_4_6             v_7_0_4_7             v_7_0_4_8             v_7_0_4_9            v_7_0_4_10            v_7_0_4_11             v_7_3_0_7             v_7_3_2_5             v_7_3_2_6             v_7_3_2_7             v_7_3_2_8             v_7_3_2_9             v_7_3_4_3             v_7_3_4_4             v_7_3_4_5             v_7_3_4_6             v_7_3_4_7             v_7_3_4_8             v_7_3_4_9            v_7_3_4_10            v_7_3_4_11             v_7_6_0_7             v_7_6_2_5             v_7_6_2_6             v_7_6_2_7             v_7_6_2_8             v_7_6_2_9             v_7_6_4_3             v_7_6_4_4             v_7_6_4_5             v_7_6_4_6             v_7_6_4_7             v_7_6_4_8             v_7_6_4_9            v_7_6_4_10            v_7_6_4_11             v_8_0_0_8             v_8_0_2_6             v_8_0_2_7             v_8_0_2_8             v_8_0_2_9            v_8_0_2_10             v_8_0_4_4             v_8_0_4_5             v_8_0_4_6             v_8_0_4_7             v_8_0_4_8             v_8_0_4_9            v_8_0_4_10            v_8_0_4_11            v_8_0_4_12             v_8_3_0_8             v_8_3_2_6             v_8_3_2_7             v_8_3_2_8             v_8_3_2_9            v_8_3_2_10             v_8_3_4_4             v_8_3_4_5             v_8_3_4_6             v_8_3_4_7             v_8_3_4_8             v_8_3_4_9            v_8_3_4_10            v_8_3_4_11            v_8_3_4_12             v_8_6_0_8             v_8_6_2_6             v_8_6_2_7             v_8_6_2_8             v_8_6_2_9            v_8_6_2_10             v_8_6_4_4             v_8_6_4_5             v_8_6_4_6             v_8_6_4_7             v_8_6_4_8             v_8_6_4_9            v_8_6_4_10            v_8_6_4_11            v_8_6_4_12             v_9_0_0_9             v_9_0_2_7             v_9_0_2_8             v_9_0_2_9            v_9_0_2_10            v_9_0_2_11             v_9_0_4_5             v_9_0_4_6             v_9_0_4_7             v_9_0_4_8             v_9_0_4_9            v_9_0_4_10            v_9_0_4_11            v_9_0_4_12            v_9_0_4_13             v_9_3_0_9             v_9_3_2_7             v_9_3_2_8             v_9_3_2_9            v_9_3_2_10            v_9_3_2_11             v_9_3_4_5             v_9_3_4_6             v_9_3_4_7             v_9_3_4_8             v_9_3_4_9            v_9_3_4_10            v_9_3_4_11            v_9_3_4_12            v_9_3_4_13             v_9_6_0_9             v_9_6_2_7             v_9_6_2_8             v_9_6_2_9            v_9_6_2_10            v_9_6_2_11             v_9_6_4_5             v_9_6_4_6             v_9_6_4_7             v_9_6_4_8             v_9_6_4_9            v_9_6_4_10            v_9_6_4_11            v_9_6_4_12            v_9_6_4_13           v_10_0_0_10            v_10_0_2_8            v_10_0_2_9           v_10_0_2_10           v_10_0_2_11           v_10_0_2_12            v_10_0_4_6            v_10_0_4_7            v_10_0_4_8            v_10_0_4_9           v_10_0_4_10           v_10_0_4_11           v_10_0_4_12           v_10_0_4_13           v_10_0_4_14           v_10_3_0_10            v_10_3_2_8            v_10_3_2_9           v_10_3_2_10           v_10_3_2_11           v_10_3_2_12            v_10_3_4_6            v_10_3_4_7            v_10_3_4_8            v_10_3_4_9           v_10_3_4_10           v_10_3_4_11           v_10_3_4_12           v_10_3_4_13           v_10_3_4_14           v_10_6_0_10            v_10_6_2_8            v_10_6_2_9           v_10_6_2_10           v_10_6_2_11           v_10_6_2_12            v_10_6_4_6            v_10_6_4_7            v_10_6_4_8            v_10_6_4_9           v_10_6_4_10           v_10_6_4_11           v_10_6_4_12           v_10_6_4_13           v_10_6_4_14           v_11_0_0_11            v_11_0_2_9           v_11_0_2_10           v_11_0_2_11           v_11_0_2_12           v_11_0_2_13            v_11_0_4_7            v_11_0_4_8            v_11_0_4_9           v_11_0_4_10           v_11_0_4_11           v_11_0_4_12           v_11_0_4_13           v_11_0_4_14           v_11_0_4_15           v_11_3_0_11            v_11_3_2_9           v_11_3_2_10           v_11_3_2_11           v_11_3_2_12           v_11_3_2_13            v_11_3_4_7            v_11_3_4_8            v_11_3_4_9           v_11_3_4_10           v_11_3_4_11           v_11_3_4_12           v_11_3_4_13           v_11_3_4_14           v_11_3_4_15           v_11_6_0_11            v_11_6_2_9           v_11_6_2_10           v_11_6_2_11           v_11_6_2_12           v_11_6_2_13            v_11_6_4_7            v_11_6_4_8            v_11_6_4_9           v_11_6_4_10           v_11_6_4_11           v_11_6_4_12           v_11_6_4_13           v_11_6_4_14           v_11_6_4_15   
  3.50  0.186444888380E+06    0.185017664489E+05    0.165707165380E+04   -0.149684191947E+05    0.837883632209E+03    0.193900534341E-13   -0.924204867367E+04    0.110934222501E+03    0.264534351641E-13   -0.751891367981E+03   -0.273249844559E+05   -0.104331104464E+04    0.354151929993E-12    0.545720298384E+03   -0.134563618353E-12   -0.174551328187E+05   -0.966414912088E+02    0.137221398908E-12    0.154722728528E+03   -0.200004507376E-12   -0.183203354008E+04    0.241733411508E+05    0.266872708619E+03   -0.224658497805E-15   -0.126534200406E+04   -0.513898310294E-13    0.817456771440E+04   -0.375763016028E+02    0.377470281562E-13    0.488932212538E+02    0.388208750685E-13   -0.195065441878E+03   -0.126821218698E-12    0.144435175160E+04   -0.339101088899E+05   -0.421065946553E+03    0.488663251896E+02    0.161136753877E+04   -0.155531824029E+02   -0.130106029269E+05    0.154993291412E+01    0.108819279850E+02   -0.910246193737E+02   -0.152508328198E+02    0.235185050811E+03   -0.346334484067E+01   -0.222711934845E+04    0.473978558311E+04    0.494751642238E+02   -0.950065173050E-13   -0.172115990787E+03   -0.986725909402E-13    0.328306656730E+04    0.402195532187E+01   -0.167697819209E-12   -0.144826155222E+02    0.138682685104E-12    0.102452677353E+02    0.512126237784E-13   -0.394767599814E+02    0.126191573452E-12    0.706734325307E+03    0.107228312688E+05    0.237617170145E+03   -0.456584327723E+02   -0.821197075038E+03   -0.198446744796E+03    0.779472053329E+04   -0.255452328167E+00   -0.547065503281E+00    0.236014325598E+01    0.143994994090E+01   -0.940508156649E+01   -0.480034548414E+01   -0.111720947992E+03    0.425459944819E+01    0.169634459410E+04   -0.583391715945E+04   -0.149559256419E+03    0.841817523125E-13    0.520819198215E+03    0.158565805283E-13   -0.615936870980E+04   -0.134595621831E+01   -0.316927152363E-13    0.123755999104E+01    0.464811418773E-13    0.108158939641E+01   -0.410192768674E-13   -0.472865873533E+01    0.133652847966E-12   -0.150062070345E+04    0.202718746237E+04    0.213525637981E+02   -0.517320774240E+01   -0.156616095660E+03    0.500426088026E+01    0.223689549377E+04   -0.910648104350E-01   -0.175680665276E+00    0.161560498915E+00    0.221578176640E+00    0.146004582806E+00   -0.263242506705E+00   -0.207015108911E+02    0.958661148415E+00    0.537059835720E+03    0.578539343700E+03   -0.307281755455E+02    0.812503004273E-14   -0.105213630604E+03    0.163747222474E-13    0.594920371394E+03    0.228721168381E+01    0.429865494414E-13   -0.147060165004E+01   -0.478372331833E-13    0.232549933028E-01    0.679932091764E-13    0.141243934849E+01    0.477804384120E-13    0.176899653828E+03   -0.341295863676E+04   -0.666671601913E+02    0.645926415087E+00    0.325065794484E+03   -0.112220244939E+01   -0.436589578672E+04    0.148370330124E-01   -0.395409267277E-01   -0.655003884449E-01   -0.212962662565E-01    0.134037011369E+00    0.142505051136E+00   -0.208282493600E+01   -0.421669957298E+01   -0.135985248154E+04    0.365565522915E+04    0.121494390538E+03   -0.156916776778E+01   -0.425348518414E+03    0.174233660643E+02    0.483395728536E+04   -0.258633367268E-04   -0.197003345213E-03   -0.207998940511E-03    0.332981425507E-02    0.147441751341E-01    0.803261748645E-02   -0.272016736085E+00    0.987697045385E+01    0.153712276727E+04    0.164699416743E+04   -0.758392322761E+01   -0.346563653347E-13   -0.197699432588E+03   -0.593114344151E-13    0.239252430296E+04    0.467768264642E+00    0.661957982388E-13   -0.311867230041E+00    0.194668287615E-13   -0.926731844601E-02   -0.656004125371E-14   -0.120074467406E-01    0.222443623000E-13    0.876810214123E+03    0.501027577394E+03   -0.116550000446E+02    0.559922078101E-01    0.699933487681E+02    0.424961050729E+01    0.726468030228E+03    0.168858009680E-01    0.973579983650E-03   -0.155109466731E-01   -0.215583381802E-01   -0.197046928317E-01    0.160650440967E-01    0.886267004872E+00    0.419312853753E+00    0.263580566893E+03   -0.212584560414E+04   -0.800239678533E+02   -0.221470600275E+00    0.232592598552E+03    0.354171736743E+01   -0.329280322412E+04    0.549009491062E-04   -0.967759230264E-05   -0.174407732462E-02   -0.549049878481E-02   -0.451393296559E-03    0.498964564574E-01   -0.393809502483E+00   -0.451905261400E+01   -0.120947280510E+04   -0.667881204305E+03   -0.151922506661E+01    0.437798853121E-13   -0.461475694345E+02    0.104452793163E-12   -0.109339752613E+04    0.324509801208E+00   -0.962982051562E-13   -0.197537164537E+00   -0.110284396899E-13    0.320216632498E-03   -0.247953920699E-13   -0.377023879991E+00   -0.364058017968E-13   -0.475153937624E+03    0.861265371239E+03   -0.637564461529E+01   -0.111955023724E+00    0.719303988884E+01    0.226434311737E+01    0.146928142690E+04    0.305649133975E-01    0.363047403708E-02   -0.997982818054E-02   -0.962515068688E-03   -0.106712959533E-01    0.524370853423E-02   -0.592131082677E-01    0.630416923113E+00    0.639683413250E+03    0.454506411628E+02   -0.131576490716E+02   -0.159358264018E+00    0.431913250544E+02    0.356807245889E+01    0.690454741038E+02    0.978822689886E-03    0.381382157379E-03    0.526633823954E-03   -0.101366188251E-02   -0.855590427909E-02   -0.439032288204E-01    0.395774445358E+00    0.504963205702E+00    0.635208184010E+02   -0.207154657298E+03   -0.214117882191E+01    0.874827412075E-13   -0.520208741725E+01   -0.861830202161E-13   -0.606629041148E+03    0.463244453439E-01    0.434755207365E-14   -0.438676136030E-01   -0.944269598839E-14   -0.165289599096E-01   -0.199293578963E-13    0.144908777170E+00    0.512826799383E-13   -0.195502356469E+03   -0.440412647369E+03    0.425327205893E-01    0.466785468413E+00   -0.858772338627E-02   -0.994205904649E+00   -0.828068695481E+03    0.955974589723E-02    0.337586362419E-01   -0.493657159594E-02   -0.223410457679E-01   -0.484073643796E-03    0.232017960648E-01   -0.129375824309E+00   -0.313371560850E+00   -0.404922135912E+03    0.568556495762E+03   -0.120832573358E+01   -0.658408027111E-02    0.419705292024E+01    0.237592682298E+01    0.112767937759E+04    0.207808727767E-02    0.271914487712E-02   -0.847291142688E-03   -0.375799134610E-04    0.472702771972E-02   -0.543345487174E-02   -0.534048193555E-01    0.404382334943E+00    0.536085413368E+03    0.331328342757E+03   -0.347050151574E+01   -0.108352017899E-13    0.186378879310E+00    0.109395530395E-13    0.617945056052E+03   -0.232476689598E-01   -0.296335040377E-13    0.112195072771E-01    0.102424673271E-13   -0.108240423669E-01   -0.546801444890E-13    0.573512413014E-02   -0.500774711323E-14   -0.354531499702E+02   -0.141428270343E+03   -0.509794150910E+01    0.877252358293E+00    0.142583087584E+01   -0.322491908525E+00   -0.292768949127E+03   -0.531767875491E+00    0.177931771006E-01    0.239570168554E+00   -0.162172628345E-01   -0.101827514552E+00    0.563791731914E-02    0.986330526418E-01    0.488075142509E-01   -0.163749271595E+03   -0.227357271543E+03    0.428716791015E-01    0.151232918835E+00    0.144737127823E+00   -0.828244360716E+00   -0.492580375768E+03   -0.249447281243E-01    0.623317909618E-02    0.149591175069E-01   -0.565623344119E-02   -0.750377397652E-02    0.107778359625E-01    0.132859347110E-01    0.288247907504E-01    0.142015063819E+03    0.112264687496E+03    0.169949390650E+02   -0.149171348794E-13   -0.345248028893E+01   -0.289799007439E-13    0.226425533458E+03    0.154867844072E+01   -0.926273180697E-13   -0.608670829080E+00   -0.899335445490E-14    0.223149026532E+00   -0.108614252635E-12   -0.321704296685E-01    0.699817243130E-13   -0.493776574814E+01   -0.218592964738E+02   -0.112101458755E+02   -0.436253176842E+01    0.270275459089E+01    0.132811980514E+01    0.399665831775E+03   -0.577257034436E+00   -0.562257497648E+00    0.260180155416E+00    0.367123516737E+00   -0.111848480920E+00   -0.155426773503E+00    0.129150640751E-01   -0.401833774587E-01   -0.299615817091E+02   -0.724703515140E+02   -0.822923960503E+00    0.141185980747E+00    0.421786995786E+00   -0.317764570354E-01   -0.172479549446E+03   -0.719793406172E-01   -0.602928188523E-01    0.423469478881E-01    0.446101642616E-01   -0.272337514694E-01   -0.331683039946E-01    0.466308739204E-01    0.234852401588E+00    0.213192874618E+02   
  3.75  0.120736344675E+06    0.113798724987E+05    0.853188061759E+03   -0.952415024959E+04    0.457142413994E+03    0.124882730433E-13   -0.614550960417E+04    0.490365523595E+02    0.163274973925E-13   -0.446490722269E+03   -0.158651115441E+05   -0.647202556940E+03    0.233213923383E-12    0.243342161567E+03   -0.881293814406E-13   -0.111825667101E+05   -0.449194923539E+02    0.886444459573E-13    0.615864491722E+02   -0.129365759224E-12   -0.100380306170E+04    0.154466351457E+05    0.102515784127E+03   -0.725879797815E-15   -0.656829531802E+03   -0.360093605164E-13    0.451664475833E+04   -0.201035397249E+02    0.226175652256E-13    0.245404506101E+02    0.256811164468E-13   -0.945271650446E+02   -0.781543512233E-13    0.686717454899E+03   -0.214900291514E+05   -0.173865464018E+03    0.350134231047E+02    0.825860857943E+03    0.206239931639E+01   -0.739519621218E+04    0.666100523190E+00    0.533842460205E+01   -0.441609562307E+02   -0.375870555842E+01    0.118014170631E+03   -0.241436308275E+01   -0.106233736350E+04    0.271832073205E+04    0.267607308081E+02   -0.623866761965E-13   -0.766063226184E+02   -0.589903595915E-13    0.179638567440E+04    0.401566244988E+01   -0.106872545628E-12   -0.762178225175E+01    0.885065468724E-13    0.423358371397E+01    0.309422104794E-13   -0.178540818633E+02    0.802025373217E-13    0.328892194294E+03    0.624912948237E+04    0.108585193120E+03   -0.330543306575E+02   -0.377546454016E+03   -0.117783770764E+03    0.407395876135E+04   -0.786309760669E-02   -0.265095618573E+00    0.891363635670E+00    0.632573522239E+00   -0.398059596511E+01   -0.178161118940E+01   -0.582796173450E+02    0.235628848603E+01    0.768878928727E+03   -0.305892496988E+04   -0.704125810479E+02    0.537174412580E-13    0.224244900475E+03    0.454835527847E-14   -0.303010255886E+04   -0.930828945718E+01   -0.198350189979E-13    0.861390954088E+01    0.309735168149E-13    0.345636679993E+00   -0.269631302160E-13   -0.186347903063E+01    0.877626633619E-13   -0.651831002006E+03    0.108839398609E+04    0.117315752477E+02    0.288501094604E+00   -0.646196870026E+02    0.108638619745E+02    0.113885567920E+04    0.727325744710E-02   -0.659869045391E-02    0.167794005475E-01    0.180330098322E-01    0.121306907921E+00   -0.905709364871E-01   -0.997129085079E+01    0.561674454225E+00    0.236789695332E+03    0.273225087302E+03   -0.124267210780E+02    0.546926020335E-14   -0.445549997602E+02    0.106191987278E-13    0.259019074987E+03    0.271088864499E+00    0.263651234640E-13    0.106373453070E+00   -0.312560372952E-13    0.273266362147E-01    0.430690137124E-13    0.672682289574E+00    0.321717630348E-13    0.735566234293E+02   -0.164512741104E+04   -0.358977294649E+02    0.550312887559E+00    0.139644719675E+03   -0.388174687007E+00   -0.199808832835E+04   -0.219821438451E-02    0.445415194010E-02    0.965187693859E-02   -0.587268324484E-03   -0.149579174747E-01   -0.117749377177E-01   -0.856601406044E+00   -0.234543126412E+01   -0.548993098361E+03    0.176301635764E+04    0.517196275588E+02   -0.129750940384E+01   -0.177890891329E+03    0.339161886126E+01    0.221218394753E+04   -0.193708849891E-05   -0.123727497192E-04   -0.333436165322E-04    0.146945015976E-03    0.868763070217E-03   -0.482021489248E-02    0.447653226410E-01    0.534983844612E+01    0.617459059227E+03    0.739014852619E+03    0.124799714740E+01   -0.237088492048E-13   -0.781304785543E+02   -0.376614506341E-13    0.103560498855E+04    0.315343394012E+00    0.421628201893E-13   -0.194699223301E+00    0.125513332441E-13    0.565601607114E-02   -0.516578036669E-14   -0.910133301089E-01    0.146506450741E-13    0.335352974824E+03    0.215542532084E+03   -0.520494420540E+01    0.848215681953E-01    0.281799191811E+02    0.185007197460E+01    0.295979874958E+03   -0.197916081278E-02   -0.534491651503E-03    0.350720715564E-02    0.314763380149E-02   -0.381408854504E-02   -0.234927755785E-02    0.455736519729E+00    0.366882242312E+00    0.997380449411E+02   -0.937493865153E+03   -0.359881827615E+02   -0.876362225596E-01    0.929543806336E+02   -0.129461567998E+01   -0.140391553221E+04    0.151600740152E-04    0.579734119587E-05   -0.950909212562E-04   -0.373084139739E-03    0.122826592346E-02   -0.197809702064E-02   -0.350577399719E+00   -0.306152078873E+01   -0.456927468555E+03   -0.276537094633E+03   -0.423613010693E+00    0.285988495426E-13   -0.171330317709E+02    0.638268236076E-13   -0.435511451245E+03    0.996038529238E-02   -0.630635803670E-13   -0.118039069308E-01   -0.832381609503E-14    0.139284599922E-02   -0.163864656321E-13   -0.245375851512E+00   -0.231253016039E-13   -0.170208591542E+03    0.364272574224E+03   -0.237891034103E+01   -0.534574424189E-01    0.265628690982E+01    0.129438502709E+01    0.593556607866E+03    0.811373638991E-02   -0.599164050826E-04   -0.444547216983E-02    0.706488058188E-03    0.386073326442E-02   -0.224005626923E-02   -0.918411748217E-01    0.596684021725E+00    0.227741881742E+03    0.179153045463E+02   -0.485592901199E+01    0.310730059440E-02    0.164235940361E+02    0.124696398132E+01    0.180000457979E+02    0.277953010659E-03    0.596772681638E-04   -0.551117444990E-04   -0.239411783450E-03   -0.116588607691E-02    0.400110125083E-02    0.254763838898E+00    0.216855710891E+00    0.202777658670E+02   -0.821910885727E+02   -0.873269827680E+00    0.473474216970E-13   -0.175002169138E+01   -0.489181202357E-13   -0.227132821733E+03   -0.396506025090E-01    0.280763236681E-14    0.184975802633E-01   -0.576427562000E-14   -0.589607702925E-02   -0.133002596947E-13    0.108870945360E+00    0.358152012930E-13   -0.693940861473E+02   -0.174840045031E+03   -0.293073943132E+00    0.135615997153E+00   -0.400870811200E-01   -0.595099745801E+00   -0.309065091044E+03   -0.920065643337E-03    0.982233723145E-02   -0.725364133683E-04   -0.764110929458E-02    0.124264669882E-02    0.374068926759E-02   -0.144358557597E+00   -0.331297492339E+00   -0.134175378400E+03    0.222514537403E+03   -0.328358283869E+00   -0.349137438678E-02    0.149110219814E+01    0.154444865854E+01    0.425668898579E+03    0.404470133489E-03    0.816391232837E-03   -0.110465273284E-03   -0.344532838987E-03   -0.133626025682E-04   -0.244213882533E-02   -0.222141959516E-01    0.817418681608E+00    0.183329075543E+03    0.126269132463E+03   -0.109809944018E+01   -0.124747209234E-13    0.116130816128E+00    0.468564182303E-14    0.218630290895E+03   -0.765657843169E-02   -0.186705496256E-13    0.582368903590E-02    0.602503619043E-14   -0.347713771135E-02   -0.332067482891E-13    0.404065637172E-01   -0.471561287733E-14   -0.126774604726E+02   -0.547038027301E+02   -0.188108153547E+01    0.276549147531E+00    0.554682297971E+00   -0.252982434591E+00   -0.104379129759E+03   -0.177926034933E+00    0.152460452615E-03    0.799369467360E-01   -0.134472151666E-02   -0.338541883697E-01    0.232029906074E-02    0.924150835050E-01   -0.120039725241E+00   -0.551754744868E+02   -0.845152238036E+02   -0.110604267374E-01    0.413832901498E-01   -0.167847248532E-02   -0.571609695448E+00   -0.170042226173E+03   -0.849057547972E-02    0.127373521675E-02    0.499451551334E-02   -0.990619171928E-03   -0.216690948098E-02    0.106183087539E-02   -0.869799895969E-01    0.163027151533E+00    0.486224449026E+02    0.418357771893E+02    0.630437300287E+01   -0.991961009099E-14   -0.130767844245E+01   -0.194256612875E-13    0.798957562601E+02    0.564781439654E+00   -0.604144228992E-13   -0.224097490560E+00   -0.589099642140E-14    0.823415732796E-01   -0.694481893418E-13   -0.199742998196E-01    0.461637722654E-13   -0.151222381989E+01   -0.836600042249E+01   -0.369377136290E+01   -0.151759111011E+01    0.917782559736E+00    0.594419441863E+00    0.132381473317E+03   -0.160480789672E+00   -0.189569330363E+00    0.703265747037E-01    0.124453056400E+00   -0.301950880394E-01   -0.547538620808E-01    0.398651515900E-01    0.965573540991E-02   -0.104270283221E+02   -0.265079673000E+02   -0.312138270946E+00    0.378044428913E-01    0.177786732170E+00   -0.193854128088E+00   -0.602443355224E+02   -0.227316366332E-01   -0.206755680447E-01    0.121692923817E-01    0.151960709318E-01   -0.645513646989E-02   -0.626197498279E-02   -0.152554590782E-01    0.661335130546E-02    0.729913048294E+01   
