R_Bohr           v_0_0_0_0             v_0_0_2_2             v_0_0_4_4             v_1_0_0_1             v_1_0_2_1             v_1_0_2_2             v_1_0_2_3             v_2_0_0_2             v_2_0_2_0             v_2_0_2_1             v_2_0_2_2             v_2_0_2_3             v_2_0_2_4             v_3_0_0_3             v_3_0_2_1             v_3_0_2_2             v_3_0_2_3             v_3_0_2_4             v_3_0_2_5             v_3_3_0_3             v_3_3_2_1             v_3_3_2_2             v_3_3_2_3             v_3_3_2_4             v_3_3_2_5             v_4_0_0_4             v_4_0_2_2             v_4_0_2_3             v_4_0_2_4             v_4_0_2_5             v_4_0_2_6             v_4_3_0_4             v_4_3_2_2             v_4_3_2_3             v_4_3_2_4             v_4_3_2_5             v_4_3_2_6   
  8.56 -0.321766249172E+03   -0.206048275547E+02   -0.491251290862E+00   -0.477360454968E+01   -0.279892486978E+00   -0.673589164771E-16   -0.144142227948E+03    0.265929589380E+01   -0.376202187794E-02    0.202964824571E-14   -0.889419827669E+00   -0.572355535124E-15   -0.117964194289E+03   -0.116025569972E+02   -0.131461380227E+00    0.475449167703E-16    0.575759974016E-01   -0.274370116715E-15    0.133467994131E+02    0.975187297990E+01    0.106720607798E+00    0.608504140129E-01   -0.112338878935E+00    0.119023502293E+00   -0.253647624009E+02   -0.162187615762E+01    0.236858829167E+00    0.440226019828E-15    0.406288592876E-01    0.256591223099E-15    0.377824694911E+01   -0.254226611346E+01   -0.101699318115E-01    0.146771024309E-02   -0.668212757486E-02   -0.110982196935E-01    0.675728508350E+01   
  8.81 -0.272061597493E+03   -0.172441627462E+02   -0.411970457623E+00   -0.380768744015E+01   -0.223952987849E+00   -0.576028722468E-16   -0.128299216571E+03    0.295892681915E+00   -0.248225684407E-01    0.174120037860E-14   -0.689883788286E+00   -0.501769087360E-15   -0.102038932019E+03   -0.998590813204E+01   -0.136629705707E+00    0.397609117241E-16    0.651860829664E-01   -0.231714405260E-15    0.112772165713E+02    0.835357184439E+01    0.109099002780E+00    0.587272686938E-01   -0.114107219588E+00    0.964391867435E-01   -0.213452570654E+02   -0.117901495873E+01    0.192486309701E+00    0.367814062395E-15    0.318104550894E-01    0.221984988490E-15    0.309723871024E+01   -0.220646416742E+01   -0.189962148509E-01    0.125546962967E-01    0.316561574991E-02   -0.871955864125E-02    0.552170878222E+01   
  9.06 -0.229809582043E+03   -0.143919291103E+02   -0.343172591771E+00   -0.312690774095E+01   -0.172357541971E+00   -0.494347135590E-16   -0.114592010615E+03   -0.113810575173E+01   -0.450953596011E-01    0.149820395842E-14   -0.535684041074E+00   -0.444085842436E-15   -0.886325750975E+02   -0.846882303959E+01   -0.128836798310E+00    0.334537363984E-16    0.571086251793E-01   -0.195369647375E-15    0.959216793249E+01    0.701717463719E+01    0.101154931142E+00    0.545522224511E-01   -0.102381320054E+00    0.781922676374E-01   -0.180697219031E+02   -0.858203006623E+00    0.148494809947E+00    0.306669108716E-15    0.243901372259E-01    0.190773834389E-15    0.255614316936E+01   -0.186956938167E+01   -0.204394265586E-01    0.174524983308E-01    0.534007731862E-02   -0.843158497370E-02    0.454580468473E+01   
  9.32 -0.194225030650E+03   -0.120046057343E+02   -0.282949446932E+00   -0.262049852283E+01   -0.131220511278E+00   -0.426408638892E-16   -0.102666091949E+03   -0.194855948206E+01   -0.608884161702E-01    0.129357915872E-14   -0.424062526493E+00   -0.395836814443E-15   -0.772752854353E+02   -0.712297390420E+01   -0.115357847735E+00    0.282527872965E-16    0.474824088485E-01   -0.164584932946E-15    0.820366695104E+01    0.583025669376E+01    0.870356115834E-01    0.504443960704E-01   -0.879958365866E-01    0.649967468388E-01   -0.153716870065E+02   -0.623528484055E+00    0.109333169125E+00    0.255534133237E-15    0.203062447988E-01    0.163214343399E-15    0.211883065334E+01   -0.156178381135E+01   -0.176841797538E-01    0.213006278361E-01    0.209643022404E-02   -0.103049902984E-01    0.376519114205E+01   
  9.57 -0.164408468268E+03   -0.100204159399E+02   -0.231567632993E+00   -0.223904085330E+01   -0.995163131892E-01   -0.370012350268E-16   -0.922574089406E+02   -0.234109648864E+01   -0.696562617981E-01    0.112086464507E-14   -0.342516232734E+00   -0.354698083885E-15   -0.676201629505E+02   -0.595744406909E+01   -0.999524501048E-01    0.239877759309E-16    0.371689423946E-01   -0.138795183489E-15    0.704996302665E+01    0.480729715082E+01    0.724093891004E-01    0.456896529683E-01   -0.738559493145E-01    0.544400801491E-01   -0.131379424234E+02   -0.454794629867E+00    0.766457340064E-01    0.213022524786E-15    0.171590820478E-01    0.139272882741E-15    0.176557645389E+01   -0.129031713955E+01   -0.136105482263E-01    0.231769208945E-01   -0.196431061925E-02   -0.125598776793E-01    0.313682278347E+01   
  9.82 -0.139477890860E+03   -0.837823536363E+01   -0.188451869210E+00   -0.193797195840E+01   -0.748564793051E-01   -0.323086004295E-16   -0.831335264349E+02   -0.247075674442E+01   -0.715005369910E-01    0.974441209100E-15   -0.280467342196E+00   -0.318941157146E-15   -0.593712758668E+02   -0.496905633553E+01   -0.850288779697E-01    0.204796466843E-16    0.270756838560E-01   -0.117319923122E-15    0.608208405509E+01    0.394631929676E+01    0.604378943044E-01    0.401370818996E-01   -0.613865775201E-01    0.454969279140E-01   -0.112749758563E+02   -0.332967860010E+00    0.507712733923E-01    0.177768746912E-15    0.142548452072E-01    0.118730374170E-15    0.147747117849E+01   -0.105749647254E+01   -0.985296052984E-02    0.227855559470E-01   -0.445270233796E-02   -0.142933148160E-01    0.262628605752E+01   
 10.08 -0.118622476912E+03   -0.702309088831E+01   -0.151954572952E+00   -0.170128278055E+01   -0.564392313547E-01   -0.283830640490E-16   -0.751073543507E+02   -0.244168438219E+01   -0.688876387537E-01    0.849866172928E-15   -0.232478506551E+00   -0.287555074952E-15   -0.522922250682E+02   -0.413687048454E+01   -0.712519958648E-01    0.175916893271E-16    0.187431834768E-01   -0.994525668071E-16    0.526198806707E+01    0.323143594589E+01    0.506138275304E-01    0.346543310052E-01   -0.508378172194E-01    0.376653412283E-01   -0.971108102479E+01   -0.244778320292E+00    0.313759281364E-01    0.148535364940E-15    0.115997209983E-01    0.101152643040E-15    0.124173311360E+01   -0.861760524593E+00   -0.656306598444E-02    0.212644199986E-01   -0.597749608870E-02   -0.151158286449E-01    0.220738979473E+01   
 10.33 -0.101153730057E+03   -0.590309204862E+01   -0.120789835671E+00   -0.149124835559E+01   -0.435089620711E-01   -0.250781813140E-16   -0.680151632244E+02   -0.232620961238E+01   -0.639620862365E-01    0.743517149803E-15   -0.195246377985E+00   -0.259770977367E-15   -0.461879410605E+02   -0.344481779295E+01   -0.592268753584E-01    0.151497195630E-16    0.125958584774E-01   -0.844940427417E-16    0.456647808087E+01    0.264469544672E+01    0.424270595043E-01    0.297923989419E-01   -0.422619575776E-01    0.317310589390E-01   -0.839025883616E+01   -0.179199298853E+00    0.175501719054E-01    0.124267162723E-15    0.956041381981E-02    0.861853628216E-16    0.104618309241E+01   -0.700451396806E+00   -0.375489271840E-02    0.194194638221E-01   -0.714213581866E-02   -0.153038842525E-01    0.186171640715E+01   
 10.58 -0.865703746474E+02   -0.498060337251E+01   -0.945119942310E-01   -0.130235299581E+01   -0.353430754325E-01   -0.222984848683E-16   -0.617439066202E+02   -0.215240257134E+01   -0.574997805600E-01    0.652817647733E-15   -0.166808942997E+00   -0.235137366125E-15   -0.409244866898E+02   -0.287406020895E+01   -0.489822463325E-01    0.130791641685E-16    0.812508416646E-02   -0.720024901542E-16    0.397900019796E+01    0.216759108668E+01    0.357186026308E-01    0.255307173070E-01   -0.353190261044E-01    0.273591456102E-01   -0.727639864699E+01   -0.131907058372E+00    0.807026453589E-02    0.104212693912E-15    0.797620257364E-02    0.734894618253E-16    0.885001676305E+00   -0.568919200614E+00   -0.143735319403E-02    0.174032164890E-01   -0.795055044942E-02   -0.149009980186E-01    0.157759753706E+01   
 10.84 -0.743940836800E+02   -0.422297917646E+01   -0.728888012776E-01   -0.114401656206E+01   -0.300321791161E-01   -0.199493708378E-16   -0.561907463400E+02   -0.194802145100E+01   -0.502768902064E-01    0.575303561507E-15   -0.144330276984E+00   -0.213236704989E-15   -0.363784240821E+02   -0.240387523466E+01   -0.404674411481E-01    0.113465992004E-16    0.523312742751E-02   -0.616157379851E-16    0.347930690203E+01    0.178165346787E+01    0.303381112187E-01    0.217881837305E-01   -0.297170846987E-01    0.237096979466E-01   -0.633521800276E+01   -0.987548436147E-01    0.176667076346E-02    0.876585559788E-16    0.668699890321E-02    0.627335453342E-16    0.752512029661E+00   -0.462269091272E+00    0.356439496133E-03    0.153236697811E-01   -0.830447219728E-02   -0.139650927512E-01    0.134332692977E+01   
