              11        1  0.206863104628E-05
              11        2  0.124535853876E-05
              11        3  0.738066168903E-06
              11        4  0.430373081084E-06
              11        5  0.246692011190E-06
              11        6  0.138819076267E-06
              11        7  0.765415749149E-07
              11        8  0.412384951293E-07
              11        9  0.216222319609E-07
              11       10  0.109642689915E-07
              11       11  0.532238523248E-08
              11       12  0.242836430214E-08
              11       13  0.100234101018E-08
              11       14  0.337475406882E-09
              11       15  0.527833705577E-10
              11       16 -0.512993934456E-10
              11       17 -0.756958292867E-10
              11       18 -0.691539219249E-10
              11       19 -0.537276830739E-10
              11       20 -0.383845265483E-10
              11       21 -0.260404408243E-10
              11       22 -0.170616805700E-10
              11       23 -0.109087189086E-10
              11       24 -0.685504515216E-11
              11       25 -0.425703232468E-11
              11       26 -0.262345940251E-11
              11       27 -0.161005326665E-11
              11       28 -0.986873261007E-12
              11       29 -0.605688447173E-12
              11       30 -0.372401509619E-12
              11       31 -0.229954165554E-12
              11       32 -0.142608554505E-12
              11       33 -0.888833957832E-13
              11       34 -0.554548518094E-13
              11       35 -0.347181015382E-13
              11       36 -0.219782163352E-13
              11       37 -0.139005120625E-13
              11       38 -0.874486558271E-14
              11       39 -0.550575925101E-14
              11       40 -0.346433257549E-14
              11       41 -0.235428103838E-14
              11       42 -0.104576452841E-14
              11       43 -0.950819447084E-15
              11       44 -0.680874099467E-15
              11       45 -0.512189875083E-15
              11       46 -0.417685026453E-15
              11       47 -0.231655386366E-15
              11       48  0.122926876664E-15
              11       49  0.216613084590E-16
              11       50  0.359612762006E-16
              11       51  0.670803426612E-16
              11       52  0.241982314896E-15
              11       53  0.103275541088E-15
              11       54  0.332475070692E-16
              11       55 -0.539966059312E-16
              11       56  0.288884843060E-15
              11       57 -0.228407245642E-16
              11       58  0.379422443693E-16
              11       59  0.922682734310E-16
              11       60 -0.590491408514E-16
              11       61 -0.663859451149E-16
              11       62  0.926276616940E-16
              11       63  0.735920790535E-16
              11       64 -0.176455073720E-15
              11       65 -0.626303737921E-16
              11       66  0.424704877967E-16
              11       67 -0.911672371983E-16
              11       68 -0.312870465107E-16
              11       69 -0.271172159945E-15
              11       70 -0.313689746927E-16
              12        1  0.227189472053E-02
              12        2  0.195835481896E-02
              12        3  0.163333715108E-02
              12        4  0.132448699103E-02
              12        5  0.104763612083E-02
              12        6  0.810047938403E-03
              12        7  0.613131141365E-03
              12        8  0.454601820095E-03
              12        9  0.330122727941E-03
              12       10  0.234479415653E-03
              12       11  0.162369016164E-03
              12       12  0.108882131274E-03
              12       13  0.697547740737E-04
              12       14  0.414585935480E-04
              12       15  0.211861097391E-04
              12       16  0.677533997965E-05
              12       17 -0.339362055053E-05
              12       18 -0.105079040161E-04
              12       19 -0.154234294102E-04
              12       20 -0.187516092321E-04
              12       21 -0.209287241694E-04
              12       22 -0.222684743461E-04
              12       23 -0.229998923967E-04
              12       24 -0.232935128767E-04
              12       25 -0.232787508347E-04
              12       26 -0.230551153427E-04
              12       27 -0.226993751772E-04
              12       28 -0.222702459819E-04
              12       29 -0.218116691698E-04
              12       30 -0.213553470453E-04
              12       31 -0.209228993198E-04
              12       32 -0.205278064070E-04
              12       33 -0.201771869074E-04
              12       34 -0.198733991033E-04
              12       35 -0.196154384971E-04
              12       36 -0.194001083542E-04
              12       37 -0.192229551660E-04
              12       38 -0.190789775952E-04
              12       39 -0.189631311221E-04
              12       40 -0.188706594316E-04
              12       41 -0.187972872769E-04
              12       42 -0.187393091782E-04
              12       43 -0.186936049050E-04
              12       44 -0.186576077429E-04
              12       45 -0.186292459109E-04
              12       46 -0.186068721153E-04
              12       47 -0.185891914577E-04
              12       48 -0.185751940340E-04
              12       49 -0.185640956485E-04
              12       50 -0.185552879499E-04
              12       51 -0.185482979585E-04
              12       52 -0.185427561361E-04
              12       53 -0.185383717787E-04
              12       54 -0.185349143924E-04
              12       55 -0.185321997811E-04
              12       56 -0.185300797279E-04
              12       57 -0.185284343455E-04
              12       58 -0.185271663675E-04
              12       59 -0.185261968273E-04
              12       60 -0.185254617208E-04
              12       61 -0.185249093674E-04
              12       62 -0.185244982683E-04
              12       63 -0.185241953409E-04
              12       64 -0.185239744339E-04
              12       65 -0.185238150707E-04
              12       66 -0.185237013830E-04
              12       67 -0.185236212104E-04
              12       68 -0.185235653414E-04
              12       69 -0.185235268818E-04
              12       70 -0.185235007388E-04
