              16        1  0.511735702501E-01
              16        2  0.418031201643E-01
              16        3  0.337872668535E-01
              16        4  0.270132320592E-01
              16        5  0.213569192502E-01
              16        6  0.166903912088E-01
              16        7  0.128875345680E-01
              16        8  0.982813246037E-02
              16        9  0.740058920392E-02
              16       10  0.550355382826E-02
              16       11  0.404667728420E-02
              16       12  0.295071611672E-02
              16       13  0.214716736488E-02
              16       14  0.157758893262E-02
              16       15  0.119272931846E-02
              16       16  0.951562309045E-03
              16       17  0.820297237869E-03
              16       18  0.771414300547E-03
              16       19  0.782757343432E-03
              16       20  0.836703300856E-03
              16       21  0.919417626582E-03
              16       22  0.102019810777E-02
              16       23  0.113090479428E-02
              16       24  0.124547087894E-02
              16       25  0.135948774855E-02
              16       26  0.146985669786E-02
              16       27  0.157449965502E-02
              16       28  0.167212148567E-02
              16       29  0.176201686899E-02
              16       30  0.184391527441E-02
              16       31  0.191785815133E-02
              16       32  0.198410304068E-02
              16       33  0.204304990842E-02
              16       34  0.209518557503E-02
              16       35  0.214104266536E-02
              16       36  0.218117002360E-02
              16       37  0.221611202345E-02
              16       38  0.224639464828E-02
              16       39  0.227251661694E-02
              16       40  0.229494418361E-02
              16       41  0.231410854482E-02
              16       42  0.233040504306E-02
              16       43  0.234419356672E-02
              16       44  0.235579971426E-02
              16       45  0.236551642125E-02
              16       46  0.237360584652E-02
              16       47  0.238030138549E-02
              16       48  0.238580972795E-02
              16       49  0.239031291074E-02
              16       50  0.239397033656E-02
              16       51  0.239692074165E-02
              16       52  0.239928410181E-02
              16       53  0.240116346831E-02
              16       54  0.240264672638E-02
              16       55  0.240380826872E-02
              16       56  0.240471057663E-02
              16       57  0.240540570154E-02
              16       58  0.240593664057E-02
              16       59  0.240633860136E-02
              16       60  0.240664015276E-02
              16       61  0.240686426036E-02
              16       62  0.240702920789E-02
              16       63  0.240714940733E-02
              16       64  0.240723610290E-02
              16       65  0.240729797518E-02
              16       66  0.240734165327E-02
              16       67  0.240737214341E-02
              16       68  0.240739318308E-02
              16       69  0.240740752987E-02
              16       70  0.240741719379E-02
